verb,embedded_type,prior_type,item,prior,prompt,target,question,alt_question,rating,output_probs,raw_probs
demonstrate,not_p,high_prior,Grace,Grace loves her sister.,Fact: Grace loves her sister. Sentence: Christopher asks: Did Ronald demonstrate that Grace didn't visit her sister? Question: Is Christopher certain that Grace didn't visit her sister?,Christopher asks: Did Ronald demonstrate that Grace didn't visit her sister?,Is Christopher certain that Grace didn't visit her sister?,Is Christopher certain that Grace visited her sister?,0.5,-0.159964895234,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=0.0, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=0.0), TopLogprob(token='1', bytes=[49], logprob=-16.818592), TopLogprob(token='No', bytes=[78, 111], logprob=-19.074474), TopLogprob(token='-', bytes=[45], logprob=-19.953333), TopLogprob(token=' ', bytes=[32], logprob=-20.926413)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-2.6895234e-05, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-2.6895234e-05), TopLogprob(token='<|end|>', bytes=None, logprob=-10.525562), TopLogprob(token='\n', bytes=[10], logprob=-21.697704), TopLogprob(token='<|end|>', bytes=None, logprob=-22.38434), TopLogprob(token=',', bytes=[44], logprob=-23.579014)]), ChatCompletionTokenLogprob(token='5', bytes=[53], logprob=-0.159938, top_logprobs=[TopLogprob(token='5', bytes=[53], logprob=-0.159938), TopLogprob(token='4', bytes=[52], logprob=-2.966636), TopLogprob(token='50', bytes=[53, 48], logprob=-3.7204678), TopLogprob(token='3', bytes=[51], logprob=-4.472337), TopLogprob(token='35', bytes=[51, 53], logprob=-4.480424)])]"
discover,not_p,high_prior,Grace,Grace loves her sister.,Fact: Grace loves her sister. Sentence: Kimberly asks: Did Jacob discover that Grace didn't visit her sister? Question: Is Kimberly certain that Grace didn't visit her sister?,Kimberly asks: Did Jacob discover that Grace didn't visit her sister?,Is Kimberly certain that Grace didn't visit her sister?,Is Kimberly certain that Grace visited her sister?,0.5,-0.10516748541633,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-3.1281633e-07, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-3.1281633e-07), TopLogprob(token='1', bytes=[49], logprob=-15.315599), TopLogprob(token='No', bytes=[78, 111], logprob=-16.923891), TopLogprob(token='-', bytes=[45], logprob=-19.330688), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-20.244316)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.0038252526, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.0038252526), TopLogprob(token='<|end|>', bytes=None, logprob=-5.5680494), TopLogprob(token='<|end|>', bytes=None, logprob=-18.514183), TopLogprob(token='\n', bytes=[10], logprob=-18.586924), TopLogprob(token=',', bytes=[44], logprob=-22.619007)]), ChatCompletionTokenLogprob(token='5', bytes=[53], logprob=-0.10134192, top_logprobs=[TopLogprob(token='5', bytes=[53], logprob=-0.10134192), TopLogprob(token='4', bytes=[52], logprob=-3.6547), TopLogprob(token='50', bytes=[53, 48], logprob=-3.6834037), TopLogprob(token='6', bytes=[54], logprob=-4.6190343), TopLogprob(token='3', bytes=[51], logprob=-5.225594)])]"
establish,not_p,high_prior,Grace,Grace loves her sister.,Fact: Grace loves her sister. Sentence: Kevin asks: Did Stephanie establish that Grace didn't visit her sister? Question: Is Kevin certain that Grace didn't visit her sister?,Kevin asks: Did Stephanie establish that Grace didn't visit her sister?,Is Kevin certain that Grace didn't visit her sister?,Is Kevin certain that Grace visited her sister?,0.5,-0.09857703027265,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-1.9361265e-07, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-1.9361265e-07), TopLogprob(token='1', bytes=[49], logprob=-16.608936), TopLogprob(token='No', bytes=[78, 111], logprob=-17.724346), TopLogprob(token='-', bytes=[45], logprob=-19.893398), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-20.513494)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.00095731666, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.00095731666), TopLogprob(token='<|end|>', bytes=None, logprob=-6.951969), TopLogprob(token='\n', bytes=[10], logprob=-17.937567), TopLogprob(token='<|end|>', bytes=None, logprob=-20.674534), TopLogprob(token='\n\n', bytes=[10, 10], logprob=-23.595936)]), ChatCompletionTokenLogprob(token='5', bytes=[53], logprob=-0.09761952, top_logprobs=[TopLogprob(token='5', bytes=[53], logprob=-0.09761952), TopLogprob(token='50', bytes=[53, 48], logprob=-3.4116893), TopLogprob(token='4', bytes=[52], logprob=-3.9942546), TopLogprob(token='6', bytes=[54], logprob=-5.1259646), TopLogprob(token='3', bytes=[51], logprob=-5.4227557)])]"
hear,not_p,high_prior,Grace,Grace loves her sister.,Fact: Grace loves her sister. Sentence: Nancy asks: Did Jonathan hear that Grace didn't visit her sister? Question: Is Nancy certain that Grace didn't visit her sister?,Nancy asks: Did Jonathan hear that Grace didn't visit her sister?,Is Nancy certain that Grace didn't visit her sister?,Is Nancy certain that Grace visited her sister?,0.5,-0.72550931579,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.00042674286, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.00042674286), TopLogprob(token='1', bytes=[49], logprob=-7.7610145), TopLogprob(token='No', bytes=[78, 111], logprob=-14.422324), TopLogprob(token='Yes', bytes=[89, 101, 115], logprob=-17.603426), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-18.485258)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.00010807293, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.00010807293), TopLogprob(token='<|end|>', bytes=None, logprob=-9.133584), TopLogprob(token='\n', bytes=[10], logprob=-20.76897), TopLogprob(token='<|end|>', bytes=None, logprob=-21.027702), TopLogprob(token=',', bytes=[44], logprob=-23.588385)]), ChatCompletionTokenLogprob(token='5', bytes=[53], logprob=-0.7249745, top_logprobs=[TopLogprob(token='5', bytes=[53], logprob=-0.7249745), TopLogprob(token='9', bytes=[57], logprob=-1.8739423), TopLogprob(token='95', bytes=[57, 53], logprob=-2.4531488), TopLogprob(token='8', bytes=[56], logprob=-2.809533), TopLogprob(token='99', bytes=[57, 57], logprob=-2.9041395)])]"
inform,not_p,high_prior,Grace,Grace loves her sister.,Fact: Grace loves her sister. Sentence: Cynthia asks: Did Stephanie inform Jane that Grace didn't visit her sister? Question: Is Cynthia certain that Grace didn't visit her sister?,Cynthia asks: Did Stephanie inform Jane that Grace didn't visit her sister?,Is Cynthia certain that Grace didn't visit her sister?,Is Cynthia certain that Grace visited her sister?,0.5,-0.11647486916029999,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-1.7432603e-06, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-1.7432603e-06), TopLogprob(token='1', bytes=[49], logprob=-13.417757), TopLogprob(token='No', bytes=[78, 111], logprob=-16.487167), TopLogprob(token='-', bytes=[45], logprob=-19.415873), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-19.61445)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.0002787359, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.0002787359), TopLogprob(token='<|end|>', bytes=None, logprob=-8.185787), TopLogprob(token='\n', bytes=[10], logprob=-19.029552), TopLogprob(token='<|end|>', bytes=None, logprob=-21.22612), TopLogprob(token=',', bytes=[44], logprob=-22.732315)]), ChatCompletionTokenLogprob(token='5', bytes=[53], logprob=-0.11619439, top_logprobs=[TopLogprob(token='5', bytes=[53], logprob=-0.11619439), TopLogprob(token='50', bytes=[53, 48], logprob=-2.8457515), TopLogprob(token='6', bytes=[54], logprob=-4.30176), TopLogprob(token='4', bytes=[52], logprob=-4.9598413), TopLogprob(token='9', bytes=[57], logprob=-5.208266)])]"
know,not_p,high_prior,Grace,Grace loves her sister.,Fact: Grace loves her sister. Sentence: Cynthia asks: Does Jonathan know that Grace didn't visit her sister? Question: Is Cynthia certain that Grace didn't visit her sister?,Cynthia asks: Does Jonathan know that Grace didn't visit her sister?,Is Cynthia certain that Grace didn't visit her sister?,Is Cynthia certain that Grace visited her sister?,1,-0.09285065,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-0.09285065, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-0.09285065), TopLogprob(token='0', bytes=[48], logprob=-2.4230165), TopLogprob(token='Yes', bytes=[89, 101, 115], logprob=-11.039319), TopLogprob(token='No', bytes=[78, 111], logprob=-14.697045), TopLogprob(token='yes', bytes=[121, 101, 115], logprob=-18.557888)])]"
pretend,not_p,high_prior,Grace,Grace loves her sister.,Fact: Grace loves her sister. Sentence: Cynthia asks: Did Nicholas pretend that Grace didn't visit her sister? Question: Is Cynthia certain that Grace didn't visit her sister?,Cynthia asks: Did Nicholas pretend that Grace didn't visit her sister?,Is Cynthia certain that Grace didn't visit her sister?,Is Cynthia certain that Grace visited her sister?,0.5,-0.05675391193,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-4.3202e-07, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-4.3202e-07), TopLogprob(token='1', bytes=[49], logprob=-14.846983), TopLogprob(token='No', bytes=[78, 111], logprob=-19.031507), TopLogprob(token='-', bytes=[45], logprob=-19.557056), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-20.375843)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-5.538491e-05, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-5.538491e-05), TopLogprob(token='<|end|>', bytes=None, logprob=-9.80327), TopLogprob(token='\n', bytes=[10], logprob=-22.049948), TopLogprob(token='<|end|>', bytes=None, logprob=-22.378145), TopLogprob(token=',', bytes=[44], logprob=-25.222652)]), ChatCompletionTokenLogprob(token='5', bytes=[53], logprob=-0.056698095, top_logprobs=[TopLogprob(token='5', bytes=[53], logprob=-0.056698095), TopLogprob(token='50', bytes=[53, 48], logprob=-4.143761), TopLogprob(token='4', bytes=[52], logprob=-4.4867005), TopLogprob(token='6', bytes=[54], logprob=-4.498551), TopLogprob(token='8', bytes=[56], logprob=-6.301125)])]"
prove,not_p,high_prior,Grace,Grace loves her sister.,Fact: Grace loves her sister. Sentence: Steven asks: Did Timothy prove that Grace didn't visit her sister? Question: Is Steven certain that Grace didn't visit her sister?,Steven asks: Did Timothy prove that Grace didn't visit her sister?,Is Steven certain that Grace didn't visit her sister?,Is Steven certain that Grace visited her sister?,0.5,-0.391888424959,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=0.0, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=0.0), TopLogprob(token='1', bytes=[49], logprob=-17.706314), TopLogprob(token='No', bytes=[78, 111], logprob=-19.045212), TopLogprob(token='Steven', bytes=[83, 116, 101, 118, 101, 110], logprob=-19.278292), TopLogprob(token='-', bytes=[45], logprob=-19.298918)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-1.7954959e-05, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-1.7954959e-05), TopLogprob(token='<|end|>', bytes=None, logprob=-10.928721), TopLogprob(token='\n', bytes=[10], logprob=-22.223043), TopLogprob(token='<|end|>', bytes=None, logprob=-22.464281), TopLogprob(token=',', bytes=[44], logprob=-23.52953)]), ChatCompletionTokenLogprob(token='5', bytes=[53], logprob=-0.39187047, top_logprobs=[TopLogprob(token='5', bytes=[53], logprob=-0.39187047), TopLogprob(token='4', bytes=[52], logprob=-2.2254257), TopLogprob(token='3', bytes=[51], logprob=-3.210415), TopLogprob(token='35', bytes=[51, 53], logprob=-3.3069878), TopLogprob(token='50', bytes=[53, 48], logprob=-3.4766903)])]"
reveal,not_p,high_prior,Grace,Grace loves her sister.,Fact: Grace loves her sister. Sentence: George asks: Did Jeffrey reveal that Grace didn't visit her sister? Question: Is George certain that Grace didn't visit her sister?,George asks: Did Jeffrey reveal that Grace didn't visit her sister?,Is George certain that Grace didn't visit her sister?,Is George certain that Grace visited her sister?,0.5,-0.10292745381633,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-3.1281633e-07, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-3.1281633e-07), TopLogprob(token='1', bytes=[49], logprob=-15.468626), TopLogprob(token='No', bytes=[78, 111], logprob=-17.448967), TopLogprob(token='-', bytes=[45], logprob=-19.303316), TopLogprob(token='From', bytes=[70, 114, 111, 109], logprob=-20.19277)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.001051627, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.001051627), TopLogprob(token='<|end|>', bytes=None, logprob=-6.8580155), TopLogprob(token='\n', bytes=[10], logprob=-19.99118), TopLogprob(token='<|end|>', bytes=None, logprob=-20.301748), TopLogprob(token='\n\n', bytes=[10, 10], logprob=-24.65475)]), ChatCompletionTokenLogprob(token='5', bytes=[53], logprob=-0.101875514, top_logprobs=[TopLogprob(token='5', bytes=[53], logprob=-0.101875514), TopLogprob(token='50', bytes=[53, 48], logprob=-2.8328726), TopLogprob(token='4', bytes=[52], logprob=-4.58852), TopLogprob(token='6', bytes=[54], logprob=-5.1632633), TopLogprob(token='3', bytes=[51], logprob=-6.081394)])]"
say,not_p,high_prior,Grace,Grace loves her sister.,Fact: Grace loves her sister. Sentence: Steven asks: Did Emily say that Grace didn't visit her sister? Question: Is Steven certain that Grace didn't visit her sister?,Steven asks: Did Emily say that Grace didn't visit her sister?,Is Steven certain that Grace didn't visit her sister?,Is Steven certain that Grace visited her sister?,0.5,-0.262614987,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=0.0, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=0.0), TopLogprob(token='No', bytes=[78, 111], logprob=-17.99208), TopLogprob(token='1', bytes=[49], logprob=-18.041542), TopLogprob(token='Given', bytes=[71, 105, 118, 101, 110], logprob=-19.29945), TopLogprob(token='-', bytes=[45], logprob=-19.40647)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.012818287, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.012818287), TopLogprob(token='<|end|>', bytes=None, logprob=-4.36329), TopLogprob(token='\n', bytes=[10], logprob=-17.73507), TopLogprob(token='<|end|>', bytes=None, logprob=-18.77431), TopLogprob(token=',', bytes=[44], logprob=-23.493668)]), ChatCompletionTokenLogprob(token='5', bytes=[53], logprob=-0.2497967, top_logprobs=[TopLogprob(token='5', bytes=[53], logprob=-0.2497967), TopLogprob(token='50', bytes=[53, 48], logprob=-3.3042972), TopLogprob(token='01', bytes=[48, 49], logprob=-3.5589283), TopLogprob(token='3', bytes=[51], logprob=-3.6830204), TopLogprob(token='4', bytes=[52], logprob=-3.7854412)])]"
see,not_p,high_prior,Grace,Grace loves her sister.,Fact: Grace loves her sister. Sentence: Jennifer asks: Did Carol see that Grace didn't visit her sister? Question: Is Jennifer certain that Grace didn't visit her sister?,Jennifer asks: Did Carol see that Grace didn't visit her sister?,Is Jennifer certain that Grace didn't visit her sister?,Is Jennifer certain that Grace visited her sister?,0.5,-0.1416601246186,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-2.3392786e-06, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-2.3392786e-06), TopLogprob(token='1', bytes=[49], logprob=-13.053732), TopLogprob(token='No', bytes=[78, 111], logprob=-16.177744), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-18.882849), TopLogprob(token='-', bytes=[45], logprob=-19.342272)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-4.334534e-05, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-4.334534e-05), TopLogprob(token='<|end|>', bytes=None, logprob=-10.049024), TopLogprob(token='\n', bytes=[10], logprob=-21.150599), TopLogprob(token='<|end|>', bytes=None, logprob=-22.05847), TopLogprob(token=',', bytes=[44], logprob=-24.172573)]), ChatCompletionTokenLogprob(token='5', bytes=[53], logprob=-0.14161444, top_logprobs=[TopLogprob(token='5', bytes=[53], logprob=-0.14161444), TopLogprob(token='6', bytes=[54], logprob=-3.194532), TopLogprob(token='50', bytes=[53, 48], logprob=-3.5387168), TopLogprob(token='7', bytes=[55], logprob=-4.2774234), TopLogprob(token='8', bytes=[56], logprob=-4.5299754)])]"
suggest,not_p,high_prior,Grace,Grace loves her sister.,Fact: Grace loves her sister. Sentence: Donna asks: Did Carol suggest that Grace didn't visit her sister? Question: Is Donna certain that Grace didn't visit her sister?,Donna asks: Did Carol suggest that Grace didn't visit her sister?,Is Donna certain that Grace didn't visit her sister?,Is Donna certain that Grace visited her sister?,0.5,-0.9961690055,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=0.0, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=0.0), TopLogprob(token='1', bytes=[49], logprob=-18.080322), TopLogprob(token='No', bytes=[78, 111], logprob=-18.570824), TopLogprob(token='-', bytes=[45], logprob=-19.38794), TopLogprob(token='Given', bytes=[71, 105, 118, 101, 110], logprob=-19.875874)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.0004402055, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.0004402055), TopLogprob(token='<|end|>', bytes=None, logprob=-7.7285438), TopLogprob(token='\n', bytes=[10], logprob=-20.21135), TopLogprob(token='<|end|>', bytes=None, logprob=-20.401632), TopLogprob(token=',', bytes=[44], logprob=-22.994223)]), ChatCompletionTokenLogprob(token='5', bytes=[53], logprob=-0.9957288, top_logprobs=[TopLogprob(token='5', bytes=[53], logprob=-0.9957288), TopLogprob(token='3', bytes=[51], logprob=-1.9098923), TopLogprob(token='4', bytes=[52], logprob=-2.2855637), TopLogprob(token='2', bytes=[50], logprob=-2.4289887), TopLogprob(token='35', bytes=[51, 53], logprob=-2.6161873)])]"
think,not_p,high_prior,Grace,Grace loves her sister.,Fact: Grace loves her sister. Sentence: Lisa asks: Does Emily think that Grace didn't visit her sister? Question: Is Lisa certain that Grace didn't visit her sister?,Lisa asks: Does Emily think that Grace didn't visit her sister?,Is Lisa certain that Grace didn't visit her sister?,Is Lisa certain that Grace visited her sister?,0.5,-0.09124755301265,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-1.9361265e-07, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-1.9361265e-07), TopLogprob(token='1', bytes=[49], logprob=-16.651888), TopLogprob(token='No', bytes=[78, 111], logprob=-18.867025), TopLogprob(token='-', bytes=[45], logprob=-19.653233), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-20.10758)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.0003710894, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.0003710894), TopLogprob(token='<|end|>', bytes=None, logprob=-7.899411), TopLogprob(token='\n', bytes=[10], logprob=-20.58872), TopLogprob(token='<|end|>', bytes=None, logprob=-21.502205), TopLogprob(token='\n\n', bytes=[10, 10], logprob=-25.267187)]), ChatCompletionTokenLogprob(token='5', bytes=[53], logprob=-0.09087627, top_logprobs=[TopLogprob(token='5', bytes=[53], logprob=-0.09087627), TopLogprob(token='50', bytes=[53, 48], logprob=-3.5936515), TopLogprob(token='4', bytes=[52], logprob=-4.3185315), TopLogprob(token='3', bytes=[51], logprob=-4.905785), TopLogprob(token='01', bytes=[48, 49], logprob=-5.1815934)])]"
polar,not_p,high_prior,Grace,Grace loves her sister.,Fact: Grace loves her sister. Sentence: Steven asks: Did Grace visit her sister? Question: Is Steven certain that Grace didn't visit her sister?,Steven asks: Did Grace visit her sister?,Is Steven certain that Grace didn't visit her sister?,,0.5,-0.22785373,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=0.0, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=0.0), TopLogprob(token='1', bytes=[49], logprob=-18.02407), TopLogprob(token='No', bytes=[78, 111], logprob=-18.043873), TopLogprob(token='-', bytes=[45], logprob=-19.615402), TopLogprob(token=' ', bytes=[32], logprob=-19.64116)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.10737919, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.10737919), TopLogprob(token='<|end|>', bytes=None, logprob=-2.2845986), TopLogprob(token='\n', bytes=[10], logprob=-17.59297), TopLogprob(token='<|end|>', bytes=None, logprob=-18.830389), TopLogprob(token='\n\n', bytes=[10, 10], logprob=-22.233278)]), ChatCompletionTokenLogprob(token='5', bytes=[53], logprob=-0.12047454, top_logprobs=[TopLogprob(token='5', bytes=[53], logprob=-0.12047454), TopLogprob(token='00', bytes=[48, 48], logprob=-2.9117534), TopLogprob(token='01', bytes=[48, 49], logprob=-3.538428), TopLogprob(token='50', bytes=[53, 48], logprob=-4.183472), TopLogprob(token='0', bytes=[48], logprob=-4.5196977)])]"
acknowledge,not_p,high_prior,Zoe,Zoe is a math major.,Fact: Zoe is a math major. Sentence: Kathleen asks: Did Stephanie acknowledge that Zoe didn't calculate the tip? Question: Is Kathleen certain that Zoe didn't calculate the tip?,Kathleen asks: Did Stephanie acknowledge that Zoe didn't calculate the tip?,Is Kathleen certain that Zoe didn't calculate the tip?,Is Kathleen certain that Zoe calculated the tip?,0.5,-0.0791689685572,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-2.4584822e-06, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-2.4584822e-06), TopLogprob(token='1', bytes=[49], logprob=-12.94922), TopLogprob(token='No', bytes=[78, 111], logprob=-17.25476), TopLogprob(token='-', bytes=[45], logprob=-19.433146), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-20.582285)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-2.220075e-06, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-2.220075e-06), TopLogprob(token='<|end|>', bytes=None, logprob=-13.064009), TopLogprob(token='\n', bytes=[10], logprob=-19.76303), TopLogprob(token=',', bytes=[44], logprob=-22.19065), TopLogprob(token='<|end|>', bytes=None, logprob=-23.125563)]), ChatCompletionTokenLogprob(token='5', bytes=[53], logprob=-0.07916429, top_logprobs=[TopLogprob(token='5', bytes=[53], logprob=-0.07916429), TopLogprob(token='50', bytes=[53, 48], logprob=-3.6888864), TopLogprob(token='4', bytes=[52], logprob=-3.8728387), TopLogprob(token='6', bytes=[54], logprob=-3.9241045), TopLogprob(token='7', bytes=[55], logprob=-6.5178547)])]"
admit,not_p,high_prior,Zoe,Zoe is a math major.,Fact: Zoe is a math major. Sentence: Jennifer asks: Did Gary admit that Zoe didn't calculate the tip? Question: Is Jennifer certain that Zoe didn't calculate the tip?,Jennifer asks: Did Gary admit that Zoe didn't calculate the tip?,Is Jennifer certain that Zoe didn't calculate the tip?,Is Jennifer certain that Zoe calculated the tip?,0.5,-0.0867146880953,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-3.5313153e-06, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-3.5313153e-06), TopLogprob(token='1', bytes=[49], logprob=-12.6168785), TopLogprob(token='No', bytes=[78, 111], logprob=-16.111435), TopLogprob(token='-', bytes=[45], logprob=-19.829697), TopLogprob(token='From', bytes=[70, 114, 111, 109], logprob=-20.408157)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.00017469678, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.00017469678), TopLogprob(token='<|end|>', bytes=None, logprob=-8.652629), TopLogprob(token='\n', bytes=[10], logprob=-21.167915), TopLogprob(token='<|end|>', bytes=None, logprob=-21.393051), TopLogprob(token=',', bytes=[44], logprob=-24.838657)]), ChatCompletionTokenLogprob(token='5', bytes=[53], logprob=-0.08653646, top_logprobs=[TopLogprob(token='5', bytes=[53], logprob=-0.08653646), TopLogprob(token='50', bytes=[53, 48], logprob=-3.2337952), TopLogprob(token='6', bytes=[54], logprob=-4.0960693), TopLogprob(token='4', bytes=[52], logprob=-4.663492), TopLogprob(token='7', bytes=[55], logprob=-5.859808)])]"
announce,not_p,high_prior,Zoe,Zoe is a math major.,Fact: Zoe is a math major. Sentence: George asks: Did Laura announce that Zoe didn't calculate the tip? Question: Is George certain that Zoe didn't calculate the tip?,George asks: Did Laura announce that Zoe didn't calculate the tip?,Is George certain that Zoe didn't calculate the tip?,Is George certain that Zoe calculated the tip?,0.5,-0.06737436599999999,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=0.0, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=0.0), TopLogprob(token='1', bytes=[49], logprob=-16.691296), TopLogprob(token='No', bytes=[78, 111], logprob=-18.283884), TopLogprob(token='-', bytes=[45], logprob=-20.021667), TopLogprob(token=' ', bytes=[32], logprob=-20.33334)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.008123143, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.008123143), TopLogprob(token='<|end|>', bytes=None, logprob=-4.817106), TopLogprob(token='\n', bytes=[10], logprob=-16.854445), TopLogprob(token='<|end|>', bytes=None, logprob=-19.083712), TopLogprob(token='\n\n', bytes=[10, 10], logprob=-22.600025)]), ChatCompletionTokenLogprob(token='5', bytes=[53], logprob=-0.059251223, top_logprobs=[TopLogprob(token='5', bytes=[53], logprob=-0.059251223), TopLogprob(token='50', bytes=[53, 48], logprob=-3.3289046), TopLogprob(token='4', bytes=[52], logprob=-4.828634), TopLogprob(token='6', bytes=[54], logprob=-5.7278476), TopLogprob(token='3', bytes=[51], logprob=-6.694011)])]"
annoyed,not_p,high_prior,Zoe,Zoe is a math major.,Fact: Zoe is a math major. Sentence: Nancy asks: Is Jason annoyed that Zoe didn't calculate the tip? Question: Is Nancy certain that Zoe didn't calculate the tip?,Nancy asks: Is Jason annoyed that Zoe didn't calculate the tip?,Is Nancy certain that Zoe didn't calculate the tip?,Is Nancy certain that Zoe calculated the tip?,1,-0.06230768,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-0.06230768, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-0.06230768), TopLogprob(token='0', bytes=[48], logprob=-2.807089), TopLogprob(token='Yes', bytes=[89, 101, 115], logprob=-10.582468), TopLogprob(token='No', bytes=[78, 111], logprob=-15.148172), TopLogprob(token='yes', bytes=[121, 101, 115], logprob=-18.340895)])]"
