workerid,proliferate.condition,ah_response,item,object,predicate,prior_condition,prior_fact,prior_rating,question_order,response,rt,slide_number_in_experiment,speaker_response,text,trigger,trigger_class,utterance,error
374,condition1,,,Elizabeth,,,,,,elizabeth,0,1,,bot_check,,,,
374,condition1,,kids,,MC,neutral,Many children like ice cream,0,ah_first,,28514,4,0.7,,MC,Filler,Was Jack playing outside with the kids?,
374,condition1,0.93,mary,,inform,high_prob,Mary is taking a prenatal yoga class,0.815167785234899,ah_first,,26082,5,0.98,,inform_pos,Control,"Did <font color=""red"">Laura</font> inform Sam that Mary is pregnant?",
374,condition1,,garage,,MC,neutral,Garages are used to store cars and other things,0,ah_first,,22134,6,0.48,,MC,Filler,Were Carl's kids in the garage?,
374,condition1,0.35,danny,,know,low_prob,Danny is a diabetic,0.27993006993007,ah_first,,23014,7,0.99,,know_neg,Critical,"Does <font color=""red"">Jonathan</font> know that Danny didn't eat the last cupcake?",
374,condition1,0.28,emily,,know,high_prob,Emily has been saving for a year,0.561555555555556,ah_first,,15759,8,0.97,,know_pos,Critical,"Does <font color=""red"">Carol</font> know that Emily bought a car yesterday?",
374,condition1,,ballet,,MC,neutral,Ballet is a type of dance,0,ah_first,,10373,9,0.22,,MC,Filler,Does Ann dance ballet?,
374,condition1,0,josh,,know,high_prob,Josh is a 5-year old boy,0.544575163398693,ah_first,,1399425,10,0.91,,know_neg,Critical,"Does <font color=""red"">Amanda</font> know that Josh didn't learn to ride a bike yesterday?",
374,condition1,0.9,frank,,think,low_prob,Frank is allergic to cats,0.16965034965035,ah_first,,15772,11,0.07,,think_pos,Critical,"Does <font color=""red"">Ryan</font> think that Frank got a cat?",
374,condition1,,pizza,,MC,neutral,Pizza is sold at the pizzeria,0,ah_first,,8678,12,0.57,,MC,Filler,Does this pizza have mushrooms on it?,
374,condition1,,emma,,Polar,high_prob,Emma is in law school,0.680763888888889,ah_first,,13149,13,0.5,,Polar,Critical,Did Emma study on Saturday morning?,
374,condition1,,muffins,,MC,neutral,Muffins are sold at the bakery,0,ah_first,,14986,14,0.51,,MC,Filler,Do these muffins have blueberries in them?,
374,condition1,0.83,jayden,,say,high_prob,Jayden's car is in the shop,0.687794117647059,ah_first,,17980,15,0.5,,say_neg,Control,"Did <font color=""red"">Jeffrey</font> say that Jayden didn't rent a car?",
374,condition1,,hat,,MC,neutral,Hats are worn on the head,0,ah_first,,8948,16,0.61,,MC,Filler,Does Samantha have a new hat?,
374,condition1,0.95,jackson,,think,low_prob,Jackson is obese,0.186013986013986,ah_first,,22018,17,0.19,,think_neg,Critical,"Does <font color=""red"">Timothy</font> think that Jackson didn't run 10 miles?",
374,condition1,0.99,josie,,inform,high_prob,Josie loves France,0.73343949044586,ah_first,,18769,18,0.96,,inform_neg,Control,"Did <font color=""red"">Sharon</font> inform Sam that Josie didn't go on vacation to France?",
374,condition1,0.57,tony,,say,low_prob,Tony has been sober for 20 years,0.2196,ah_first,,18362,19,0.4,,say_neg,Control,"Did <font color=""red"">Stephanie</font> say that Tony didn't have a drink last night?",
374,condition1,0.9,julian,,inform,low_prob,Julian is German,0.401796875,ah_first,,15852,20,0.86,,inform_neg,Control,"Did <font color=""red"">Eric</font> inform Sam that Julian doesn't dance salsa?",
374,condition1,0.85,olivia,,inform,low_prob,Olivia has two small children,0.210592105263158,ah_first,,22026,21,0.88,,inform_pos,Control,"Did <font color=""red"">Nicholas</font> inform Sam that Olivia sleeps until noon?",
374,condition1,,isabella,,Polar,low_prob,Isabella is a vegetarian,0.125813953488372,ah_first,,8025,22,0.78,,Polar,Critical,Did Isabella eat a steak on Sunday?,
374,condition1,0.81,jon,,say,high_prob,Jon lives 2 blocks away from work,0.7559375,ah_first,,14704,23,0.45,,say_pos,Control,"Did <font color=""red"">Jason</font> say that Jon walks to work?",
374,condition1,0.86,zoe,,say,low_prob,Zoe is 5 years old,0.192108843537415,ah_first,,11754,24,0.54,,say_pos,Control,"Did <font color=""red"">Deborah</font> say that Zoe calculated the tip?",
374,condition1,0.82,charley,,think,high_prob,Charley lives in Mexico,0.804632352941177,ah_first,,14600,25,0.34,,think_pos,Critical,"Does <font color=""red"">Jacob</font> think that Charley speaks Spanish?",
374,condition1,0.85,owen,,think,high_prob,Owen lives in Chicago,0.74648275862069,ah_first,,14502,26,0.15,,think_neg,Critical,"Does <font color=""red"">Melissa</font> think that Owen didn't shovel snow last winter?",
374,condition1,0.46,grace,,know,low_prob,Grace hates her sister,0.24777027027027,ah_first,,14653,27,0.82,,know_pos,Critical,"Does <font color=""red"">Ronald</font> know that Grace visited her sister?",
390,condition1,,,Linda,,,,,,Linda,0,1,,bot_check,,,,
390,condition1,0.53,owen,,say,high_prob,Owen lives in Chicago,0.74648275862069,speaker_first,,44128,4,0.5,,say_pos,Control,"Did <font color=""red"">Emily</font> say that Owen shoveled snow last winter?",
390,condition1,0.23,danny,,inform,low_prob,Danny is a diabetic,0.27993006993007,speaker_first,,43674,5,0.32,,inform_pos,Control,"Did <font color=""red"">Jacob</font> inform Sam that Danny ate the last cupcake?",
390,condition1,,muffins,,MC,neutral,Muffins are sold at the bakery,0,speaker_first,,16937,6,0.51,,MC,Filler,Do these muffins have blueberries in them?,
390,condition1,,pizza,,MC,neutral,Pizza is sold at the pizzeria,0,speaker_first,,12017,7,0.51,,MC,Filler,Does this pizza have mushrooms on it?,
390,condition1,0.51,emily,,think,high_prob,Emily has been saving for a year,0.561555555555556,speaker_first,,32323,8,0.14,,think_neg,Critical,"Does <font color=""red"">Sharon</font> think that Emily didn't buy a car yesterday?",
390,condition1,0.52,olivia,,think,low_prob,Olivia has two small children,0.210592105263158,speaker_first,,54769,9,0.67,,think_neg,Critical,"Does <font color=""red"">Nicholas</font> think that Olivia doesn't sleep until noon?",
390,condition1,0.71,josh,,say,low_prob,Josh is a 75-year old man,0.236917293233083,speaker_first,,25482,10,0.88,,say_neg,Control,"Did <font color=""red"">Jeffrey</font> say that Josh didn't learn to ride a bike yesterday?",
390,condition1,,garage,,MC,neutral,Garages are used to store cars and other things,0,speaker_first,,17809,11,0.51,,MC,Filler,Were Carl's kids in the garage?,
390,condition1,,frank,,Polar,high_prob,Frank has always wanted a pet,0.67972027972028,speaker_first,,10291,12,0.56,,Polar,Critical,Did Frank get a cat?,
390,condition1,0.28,charley,,inform,high_prob,Charley lives in Mexico,0.804632352941177,speaker_first,,19898,13,0.26,,inform_neg,Control,"Did <font color=""red"">Stephanie</font> inform Sam that Charley doesn't speak Spanish?",
390,condition1,0.51,isabella,,think,high_prob,Isabella is from Argentina,0.517707006369427,speaker_first,,16777,14,0.51,,think_pos,Critical,"Does <font color=""red"">Amanda</font> think that Isabella ate a steak on Sunday?",
390,condition1,,hat,,MC,neutral,Hats are worn on the head,0,speaker_first,,10056,15,0.59,,MC,Filler,Does Samantha have a new hat?,
390,condition1,,jayden,,Polar,low_prob,Jayden doesn't have a driver's license,0.1756,speaker_first,,12680,16,0.17,,Polar,Critical,Did Jayden rent a car?,
390,condition1,0.03,mary,,think,low_prob,Mary is a middle school student,0.225401459854015,speaker_first,,19872,17,0.03,,think_pos,Critical,"Does <font color=""red"">Jason</font> think that Mary is pregnant?",
390,condition1,,kids,,MC,neutral,Many children like ice cream,0,speaker_first,,6639,18,0.5,,MC,Filler,Was Jack playing outside with the kids?,
390,condition1,1,tony,,inform,low_prob,Tony has been sober for 20 years,0.2196,speaker_first,,12089,19,1,,inform_neg,Control,"Did <font color=""red"">Michelle</font> inform Sam that Tony didn't have a drink last night?",
390,condition1,0.9,zoe,,know,high_prob,Zoe is a math major,0.745971223021583,speaker_first,,14951,20,1,,know_pos,Critical,"Does <font color=""red"">Laura</font> know that Zoe calculated the tip?",
390,condition1,0.16,jon,,say,low_prob,Jon lives 10 miles away from work,0.235696202531646,speaker_first,,12572,21,0.15,,say_pos,Control,"Did <font color=""red"">Melissa</font> say that Jon walks to work?",
390,condition1,0.51,julian,,know,high_prob,Julian is Cuban,0.599493670886076,speaker_first,,21692,22,0.95,,know_neg,Critical,"Does <font color=""red"">Ronald</font> know that Julian doesn't dance salsa?",
390,condition1,0.51,grace,,know,low_prob,Grace hates her sister,0.24777027027027,speaker_first,,9037,23,0.5,,know_pos,Critical,"Does <font color=""red"">Timothy</font> know that Grace visited her sister?",
390,condition1,1,jackson,,inform,high_prob,Jackson is training for a marathon,0.774965034965035,speaker_first,,13957,24,1,,inform_pos,Control,"Did <font color=""red"">Eric</font> inform Sam that Jackson ran 10 miles?",
390,condition1,,ballet,,MC,neutral,Ballet is a type of dance,0,speaker_first,,9308,25,0.51,,MC,Filler,Does Ann dance ballet?,
390,condition1,0.51,emma,,know,low_prob,Emma is in first grade,0.323098591549296,speaker_first,,21373,26,0.91,,know_neg,Critical,"Does <font color=""red"">Rebecca</font> know that Emma didn't study on Saturday morning?",
390,condition1,0.51,josie,,say,high_prob,Josie loves France,0.73343949044586,speaker_first,,18986,27,0.51,,say_neg,Control,"Did <font color=""red"">Gary</font> say that Josie didn't go on vacation to France?",
425,condition1,,,Linda,,,,,,Linda,0,1,,bot_check,,,,
425,condition1,0.84,mary,,think,low_prob,Mary is a middle school student,0.225401459854015,ah_first,,27596,4,0.92,,think_neg,Critical,"Does <font color=""red"">Timothy</font> think that Mary isn't pregnant?",
425,condition1,0.51,charley,,say,low_prob,Charley lives in Korea,0.277066666666667,ah_first,,8065,5,0.5,,say_pos,Control,"Did <font color=""red"">Michelle</font> say that Charley speaks Spanish?",
425,condition1,0.5,olivia,,think,high_prob,Olivia works the third shift,0.664776119402985,ah_first,,8558,6,0.51,,think_pos,Critical,"Does <font color=""red"">Rebecca</font> think that Olivia sleeps until noon?",
425,condition1,0.61,owen,,say,high_prob,Owen lives in Chicago,0.74648275862069,ah_first,,8160,7,0.64,,say_neg,Control,"Did <font color=""red"">Jonathan</font> say that Owen didn't shovel snow last winter?",
425,condition1,0.37,tony,,inform,low_prob,Tony has been sober for 20 years,0.2196,ah_first,,11374,8,0.36,,inform_pos,Control,"Did <font color=""red"">Sharon</font> inform Sam that Tony had a drink last night?",
425,condition1,,grace,,Polar,low_prob,Grace hates her sister,0.24777027027027,ah_first,,6896,9,0.21,,Polar,Critical,Did Grace visit her sister?,
425,condition1,,ballet,,MC,neutral,Ballet is a type of dance,0,ah_first,,6237,10,0.5,,MC,Filler,Does Ann dance ballet?,
425,condition1,0.19,josie,,know,low_prob,Josie doesn't have a passport,0.117286821705426,ah_first,,8370,11,0.2,,know_pos,Critical,"Does <font color=""red"">Ronald</font> know that Josie went on vacation to France?",
425,condition1,0.49,frank,,inform,high_prob,Frank has always wanted a pet,0.67972027972028,ah_first,,7355,12,0.48,,inform_neg,Control,"Did <font color=""red"">Ryan</font> inform Sam that Frank didn't get a cat?",
425,condition1,,garage,,MC,neutral,Garages are used to store cars and other things,0,ah_first,,7714,13,0.49,,MC,Filler,Were Carl's kids in the garage?,
425,condition1,,jackson,,Polar,high_prob,Jackson is training for a marathon,0.774965034965035,ah_first,,4711,14,0.77,,Polar,Critical,Did Jackson run 10 miles?,
425,condition1,,pizza,,MC,neutral,Pizza is sold at the pizzeria,0,ah_first,,5216,15,0.49,,MC,Filler,Does this pizza have mushrooms on it?,
425,condition1,0.5,danny,,think,high_prob,Danny loves cake,0.697062937062937,ah_first,,9350,16,0.5,,think_neg,Critical,"Does <font color=""red"">Jacob</font> think that Danny didn't eat the last cupcake?",
425,condition1,0.67,jayden,,know,high_prob,Jayden's car is in the shop,0.687794117647059,ah_first,,7114,17,0.69,,know_pos,Critical,"Does <font color=""red"">Eric</font> know that Jayden rented a car?",
425,condition1,0.49,josh,,inform,low_prob,Josh is a 75-year old man,0.236917293233083,ah_first,,8246,18,0.49,,inform_neg,Control,"Did <font color=""red"">Jason</font> inform Sam that Josh didn't learn to ride a bike yesterday?",
425,condition1,,kids,,MC,neutral,Many children like ice cream,0,ah_first,,3747,19,0.49,,MC,Filler,Was Jack playing outside with the kids?,
425,condition1,0.49,emma,,know,high_prob,Emma is in law school,0.680763888888889,ah_first,,6333,20,0.48,,know_neg,Critical,"Does <font color=""red"">Laura</font> know that Emma didn't study on Saturday morning?",
425,condition1,0.75,jon,,say,low_prob,Jon lives 10 miles away from work,0.235696202531646,ah_first,,9926,21,0.66,,say_neg,Control,"Did <font color=""red"">Emily</font> say that Jon doesn't walk to work?",
425,condition1,,hat,,MC,neutral,Hats are worn on the head,0,ah_first,,5101,22,0.59,,MC,Filler,Does Samantha have a new hat?,
425,condition1,,muffins,,MC,neutral,Muffins are sold at the bakery,0,ah_first,,3887,23,0.56,,MC,Filler,Do these muffins have blueberries in them?,
425,condition1,0.86,zoe,,know,low_prob,Zoe is 5 years old,0.192108843537415,ah_first,,10255,24,0.84,,know_neg,Critical,"Does <font color=""red"">Stephanie</font> know that Zoe didn't calculate the tip?",
425,condition1,0.5,isabella,,inform,high_prob,Isabella is from Argentina,0.517707006369427,ah_first,,8455,25,0.52,,inform_pos,Control,"Did <font color=""red"">Jeffrey</font> inform Sam that Isabella ate a steak on Sunday?",
425,condition1,0.12,julian,,think,low_prob,Julian is German,0.401796875,ah_first,,5083,26,0.17,,think_pos,Critical,"Does <font color=""red"">Melissa</font> think that Julian dances salsa?",
425,condition1,0.63,emily,,say,high_prob,Emily has been saving for a year,0.561555555555556,ah_first,,5742,27,0.6,,say_pos,Control,"Did <font color=""red"">Deborah</font> say that Emily bought a car yesterday?",
545,condition1,,,Barbara,,,,,,Barbara,0,1,,bot_check,,,,
545,condition1,0.53,tony,,think,low_prob,Tony has been sober for 20 years,0.2196,speaker_first,,28904,4,0.05,,think_pos,Critical,"Does <font color=""red"">Emily</font> think that Tony had a drink last night?",
545,condition1,0.25,frank,,know,high_prob,Frank has always wanted a pet,0.67972027972028,speaker_first,,32675,5,0.98,,know_pos,Critical,"Does <font color=""red"">Melissa</font> know that Frank got a cat?",
545,condition1,,pizza,,MC,neutral,Pizza is sold at the pizzeria,0,speaker_first,,15917,6,0.42,,MC,Filler,Does this pizza have mushrooms on it?,
545,condition1,0.59,emma,,say,low_prob,Emma is in first grade,0.323098591549296,speaker_first,,58800,7,0.27,,say_neg,Control,"Did <font color=""red"">Jeffrey</font> say that Emma didn't study on Saturday morning?",
545,condition1,,garage,,MC,neutral,Garages are used to store cars and other things,0,speaker_first,,51376,8,0.69,,MC,Filler,Were Carl's kids in the garage?,
545,condition1,0.6,jon,,think,high_prob,Jon lives 2 blocks away from work,0.7559375,speaker_first,,19014,9,0.18,,think_pos,Critical,"Does <font color=""red"">Stephanie</font> think that Jon walks to work?",
545,condition1,,ballet,,MC,neutral,Ballet is a type of dance,0,speaker_first,,215730,10,0.52,,MC,Filler,Does Ann dance ballet?,
545,condition1,0.7,josh,,think,high_prob,Josh is a 5-year old boy,0.544575163398693,speaker_first,,26790,11,0.23,,think_neg,Critical,"Does <font color=""red"">Carol</font> think that Josh didn't learn to ride a bike yesterday?",
545,condition1,0.52,julian,,say,high_prob,Julian is Cuban,0.599493670886076,speaker_first,,11241,12,0.37,,say_pos,Control,"Did <font color=""red"">Michelle</font> say that Julian dances salsa?",
545,condition1,0.5,grace,,inform,high_prob,Grace loves her sister,0.790144927536232,speaker_first,,127133,13,0.92,,inform_neg,Control,"Did <font color=""red"">Jacob</font> inform Sam that Grace didn't visit her sister?",
545,condition1,,kids,,MC,neutral,Many children like ice cream,0,speaker_first,,9662,14,0.6,,MC,Filler,Was Jack playing outside with the kids?,
545,condition1,,olivia,,Polar,low_prob,Olivia has two small children,0.210592105263158,speaker_first,,11557,15,0.43,,Polar,Critical,Does Olivia sleep until noon?,
545,condition1,0.85,mary,,think,low_prob,Mary is a middle school student,0.225401459854015,speaker_first,,18323,16,0.14,,think_neg,Critical,"Does <font color=""red"">Laura</font> think that Mary isn't pregnant?",
545,condition1,,muffins,,MC,neutral,Muffins are sold at the bakery,0,speaker_first,,6465,17,0.35,,MC,Filler,Do these muffins have blueberries in them?,
545,condition1,,jackson,,Polar,high_prob,Jackson is training for a marathon,0.774965034965035,speaker_first,,7252,18,0.47,,Polar,Critical,Did Jackson run 10 miles?,
545,condition1,0.47,charley,,say,low_prob,Charley lives in Korea,0.277066666666667,speaker_first,,20490,19,0.04,,say_pos,Control,"Did <font color=""red"">Ryan</font> say that Charley speaks Spanish?",
545,condition1,0.5,danny,,say,high_prob,Danny loves cake,0.697062937062937,speaker_first,,15993,20,0.49,,say_neg,Control,"Did <font color=""red"">Jason</font> say that Danny didn't eat the last cupcake?",
545,condition1,0.68,josie,,inform,low_prob,Josie doesn't have a passport,0.117286821705426,speaker_first,,24165,21,0.82,,inform_neg,Control,"Did <font color=""red"">Jonathan</font> inform Sam that Josie didn't go on vacation to France?",
545,condition1,0.84,zoe,,inform,high_prob,Zoe is a math major,0.745971223021583,speaker_first,,14869,22,0.99,,inform_pos,Control,"Did <font color=""red"">Eric</font> inform Sam that Zoe calculated the tip?",
545,condition1,0.62,jayden,,know,low_prob,Jayden doesn't have a driver's license,0.1756,speaker_first,,14600,23,0.99,,know_neg,Critical,"Does <font color=""red"">Deborah</font> know that Jayden didn't rent a car?",
545,condition1,0.39,emily,,know,low_prob,Emily never has any money,0.151655629139073,speaker_first,,15176,24,0.97,,know_pos,Critical,"Does <font color=""red"">Rebecca</font> know that Emily bought a car yesterday?",
545,condition1,0.43,isabella,,know,high_prob,Isabella is from Argentina,0.517707006369427,speaker_first,,17631,25,0.99,,know_neg,Critical,"Does <font color=""red"">Nicholas</font> know that Isabella didn't eat a steak on Sunday?",
545,condition1,0.86,owen,,inform,low_prob,Owen lives in New Orleans,0.279503546099291,speaker_first,,17561,26,0.99,,inform_pos,Control,"Did <font color=""red"">Amanda</font> inform Sam that Owen shoveled snow last winter?",
545,condition1,,hat,,MC,neutral,Hats are worn on the head,0,speaker_first,,12408,27,0.76,,MC,Filler,Does Samantha have a new hat?,
264,condition1,,,Susan,,,,,,Susan,0,1,,bot_check,,,,
264,condition1,0.76,emma,,know,high_prob,Emma is in law school,0.680763888888889,ah_first,,22559,4,0.99,,know_neg,Critical,"Does <font color=""red"">Melissa</font> know that Emma didn't study on Saturday morning?",
264,condition1,0.75,owen,,say,low_prob,Owen lives in New Orleans,0.279503546099291,ah_first,,22152,5,0.48,,say_neg,Control,"Did <font color=""red"">Ryan</font> say that Owen didn't shovel snow last winter?",
264,condition1,0.46,jon,,inform,low_prob,Jon lives 10 miles away from work,0.235696202531646,ah_first,,36832,6,0.89,,inform_neg,Control,"Did <font color=""red"">Eric</font> inform Sam that Jon doesn't walk to work?",
264,condition1,,emily,,Polar,low_prob,Emily never has any money,0.151655629139073,ah_first,,7488,7,0.64,,Polar,Critical,Did Emily buy a car yesterday?,
264,condition1,0.41,frank,,know,low_prob,Frank is allergic to cats,0.16965034965035,ah_first,,23048,8,1,,know_pos,Critical,"Does <font color=""red"">Jeffrey</font> know that Frank got a cat?",
264,condition1,,charley,,Polar,high_prob,Charley lives in Mexico,0.804632352941177,ah_first,,12168,9,0.57,,Polar,Critical,Does Charley speak Spanish?,
264,condition1,,pizza,,MC,neutral,Pizza is sold at the pizzeria,0,ah_first,,8208,10,0.54,,MC,Filler,Does this pizza have mushrooms on it?,
264,condition1,,garage,,MC,neutral,Garages are used to store cars and other things,0,ah_first,,12290,11,0.8,,MC,Filler,Were Carl's kids in the garage?,
264,condition1,0.51,grace,,think,high_prob,Grace loves her sister,0.790144927536232,ah_first,,24647,12,0.6,,think_neg,Critical,"Does <font color=""red"">Sharon</font> think that Grace didn't visit her sister?",
264,condition1,0.84,mary,,say,high_prob,Mary is taking a prenatal yoga class,0.815167785234899,ah_first,,18007,13,0.73,,say_pos,Control,"Did <font color=""red"">Ronald</font> say that Mary is pregnant?",
264,condition1,,kids,,MC,neutral,Many children like ice cream,0,ah_first,,14904,14,0.52,,MC,Filler,Was Jack playing outside with the kids?,
264,condition1,0.53,julian,,know,high_prob,Julian is Cuban,0.599493670886076,ah_first,,15254,15,0.77,,know_pos,Critical,"Does <font color=""red"">Gary</font> know that Julian dances salsa?",
264,condition1,0.57,tony,,know,low_prob,Tony has been sober for 20 years,0.2196,ah_first,,12840,16,0.8,,know_neg,Critical,"Does <font color=""red"">Emily</font> know that Tony didn't have a drink last night?",
264,condition1,0.85,jayden,,inform,low_prob,Jayden doesn't have a driver's license,0.1756,ah_first,,18080,17,0.8,,inform_pos,Control,"Did <font color=""red"">Amanda</font> inform Sam that Jayden rented a car?",
264,condition1,,ballet,,MC,neutral,Ballet is a type of dance,0,ah_first,,6504,18,0.54,,MC,Filler,Does Ann dance ballet?,
264,condition1,,hat,,MC,neutral,Hats are worn on the head,0,ah_first,,8200,19,0.99,,MC,Filler,Does Samantha have a new hat?,
264,condition1,,muffins,,MC,neutral,Muffins are sold at the bakery,0,ah_first,,8096,20,0.55,,MC,Filler,Do these muffins have blueberries in them?,
264,condition1,0.5,isabella,,think,high_prob,Isabella is from Argentina,0.517707006369427,ah_first,,12504,21,0.77,,think_pos,Critical,"Does <font color=""red"">Timothy</font> think that Isabella ate a steak on Sunday?",
264,condition1,0.53,zoe,,think,low_prob,Zoe is 5 years old,0.192108843537415,ah_first,,12176,22,0.79,,think_pos,Critical,"Does <font color=""red"">Carol</font> think that Zoe calculated the tip?",
264,condition1,0.51,josie,,say,high_prob,Josie loves France,0.73343949044586,ah_first,,10432,23,0.85,,say_neg,Control,"Did <font color=""red"">Laura</font> say that Josie didn't go on vacation to France?",
264,condition1,0.52,danny,,think,low_prob,Danny is a diabetic,0.27993006993007,ah_first,,17856,24,0.72,,think_neg,Critical,"Does <font color=""red"">Jacob</font> think that Danny didn't eat the last cupcake?",
264,condition1,0.51,josh,,inform,high_prob,Josh is a 5-year old boy,0.544575163398693,ah_first,,29280,25,0.84,,inform_neg,Control,"Did <font color=""red"">Deborah</font> inform Sam that Josh didn't learn to ride a bike yesterday?",
264,condition1,0.5,jackson,,say,low_prob,Jackson is obese,0.186013986013986,ah_first,,29360,26,0.33,,say_pos,Control,"Did <font color=""red"">Jason</font> say that Jackson ran 10 miles?",
264,condition1,0.69,olivia,,inform,high_prob,Olivia works the third shift,0.664776119402985,ah_first,,20624,27,0.85,,inform_pos,Control,"Did <font color=""red"">Michelle</font> inform Sam that Olivia sleeps until noon?",
454,condition1,,,Margaret,,,,,,Margaret,0,1,,bot_check,,,,
454,condition1,0.58,zoe,,think,high_prob,Zoe is a math major,0.745971223021583,speaker_first,,27184,4,0.25,,think_neg,Critical,"Does <font color=""red"">Sharon</font> think that Zoe didn't calculate the tip?",
454,condition1,,ballet,,MC,neutral,Ballet is a type of dance,0,speaker_first,,13229,5,0.67,,MC,Filler,Does Ann dance ballet?,
454,condition1,0.74,grace,,think,low_prob,Grace hates her sister,0.24777027027027,speaker_first,,19087,6,0.65,,think_neg,Critical,"Does <font color=""red"">Michelle</font> think that Grace didn't visit her sister?",
454,condition1,0.76,mary,,think,high_prob,Mary is taking a prenatal yoga class,0.815167785234899,speaker_first,,18828,7,0.85,,think_pos,Critical,"Does <font color=""red"">Timothy</font> think that Mary is pregnant?",
454,condition1,,hat,,MC,neutral,Hats are worn on the head,0,speaker_first,,7066,8,0.77,,MC,Filler,Does Samantha have a new hat?,
454,condition1,0.88,olivia,,inform,high_prob,Olivia works the third shift,0.664776119402985,speaker_first,,26219,9,0.84,,inform_pos,Control,"Did <font color=""red"">Nicholas</font> inform Sam that Olivia sleeps until noon?",
454,condition1,0.17,julian,,inform,high_prob,Julian is Cuban,0.599493670886076,speaker_first,,29001,10,0.86,,inform_neg,Control,"Did <font color=""red"">Jason</font> inform Sam that Julian doesn't dance salsa?",
454,condition1,0.27,emma,,know,high_prob,Emma is in law school,0.680763888888889,speaker_first,,18418,11,0.9,,know_neg,Critical,"Does <font color=""red"">Carol</font> know that Emma didn't study on Saturday morning?",
454,condition1,0.78,owen,,inform,low_prob,Owen lives in New Orleans,0.279503546099291,speaker_first,,24149,12,0.87,,inform_pos,Control,"Did <font color=""red"">Jonathan</font> inform Sam that Owen shoveled snow last winter?",
454,condition1,,kids,,MC,neutral,Many children like ice cream,0,speaker_first,,9415,13,0.46,,MC,Filler,Was Jack playing outside with the kids?,
454,condition1,0.71,charley,,say,high_prob,Charley lives in Mexico,0.804632352941177,speaker_first,,230867,14,0.22,,say_neg,Control,"Did <font color=""red"">Amanda</font> say that Charley doesn't speak Spanish?",
454,condition1,0.75,jon,,inform,low_prob,Jon lives 10 miles away from work,0.235696202531646,speaker_first,,20030,15,0.71,,inform_neg,Control,"Did <font color=""red"">Eric</font> inform Sam that Jon doesn't walk to work?",
454,condition1,,garage,,MC,neutral,Garages are used to store cars and other things,0,speaker_first,,10900,16,0.6,,MC,Filler,Were Carl's kids in the garage?,
454,condition1,0.62,isabella,,say,low_prob,Isabella is a vegetarian,0.125813953488372,speaker_first,,18331,17,0.64,,say_neg,Control,"Did <font color=""red"">Melissa</font> say that Isabella didn't eat a steak on Sunday?",
454,condition1,,pizza,,MC,neutral,Pizza is sold at the pizzeria,0,speaker_first,,6652,18,0.7,,MC,Filler,Does this pizza have mushrooms on it?,
454,condition1,0.24,jackson,,know,low_prob,Jackson is obese,0.186013986013986,speaker_first,,14383,19,0.86,,know_neg,Critical,"Does <font color=""red"">Ronald</font> know that Jackson didn't run 10 miles?",
454,condition1,,frank,,Polar,low_prob,Frank is allergic to cats,0.16965034965035,speaker_first,,8817,20,0.34,,Polar,Critical,Did Frank get a cat?,
454,condition1,0.71,jayden,,say,high_prob,Jayden's car is in the shop,0.687794117647059,speaker_first,,11631,21,0.35,,say_pos,Control,"Did <font color=""red"">Jeffrey</font> say that Jayden rented a car?",
454,condition1,0.28,josh,,know,low_prob,Josh is a 75-year old man,0.236917293233083,speaker_first,,10586,22,0.73,,know_pos,Critical,"Does <font color=""red"">Rebecca</font> know that Josh learned to ride a bike yesterday?",
454,condition1,,muffins,,MC,neutral,Muffins are sold at the bakery,0,speaker_first,,6619,23,0.45,,MC,Filler,Do these muffins have blueberries in them?,
454,condition1,,josie,,Polar,high_prob,Josie loves France,0.73343949044586,speaker_first,,6580,24,0.52,,Polar,Critical,Did Josie go on vacation to France?,
454,condition1,0.56,emily,,say,low_prob,Emily never has any money,0.151655629139073,speaker_first,,16766,25,0.26,,say_pos,Control,"Did <font color=""red"">Emily</font> say that Emily bought a car yesterday?",
454,condition1,0.59,tony,,know,high_prob,Tony really likes to party with his friends,0.747279411764706,speaker_first,,14036,26,0.79,,know_pos,Critical,"Does <font color=""red"">Stephanie</font> know that Tony had a drink last night?",
454,condition1,0.43,danny,,think,low_prob,Danny is a diabetic,0.27993006993007,speaker_first,,9918,27,0.14,,think_pos,Critical,"Does <font color=""red"">Deborah</font> think that Danny ate the last cupcake?",
510,condition1,,,Linda,,,,,,Linda,0,1,,bot_check,,,,
510,condition1,,garage,,MC,neutral,Garages are used to store cars and other things,0,speaker_first,,14088,4,0.58,,MC,Filler,Were Carl's kids in the garage?,
510,condition1,0.85,jayden,,think,low_prob,Jayden doesn't have a driver's license,0.1756,speaker_first,,31390,5,0.32,,think_neg,Critical,"Does <font color=""red"">Nicholas</font> think that Jayden didn't rent a car?",
510,condition1,0.7,emily,,think,high_prob,Emily has been saving for a year,0.561555555555556,speaker_first,,14257,6,0.23,,think_neg,Critical,"Does <font color=""red"">Melissa</font> think that Emily didn't buy a car yesterday?",
510,condition1,,jackson,,Polar,low_prob,Jackson is obese,0.186013986013986,speaker_first,,9499,7,0.11,,Polar,Critical,Did Jackson run 10 miles?,
510,condition1,0.5,tony,,inform,high_prob,Tony really likes to party with his friends,0.747279411764706,speaker_first,,354560,8,0.93,,inform_pos,Control,"Did <font color=""red"">Jason</font> inform Sam that Tony had a drink last night?",
