verb,embedded_type,prior_type,item,prior,prompt,target,question,alt_question,rating,output_probs,raw_probs
reveal,p,low_prior,Olivia,Olivia has two small children.,Fact: Olivia has two small children. Sentence: Dorothy asks: Did Stephanie reveal that Olivia sleeps until noon? Question: Does Dorothy believe that Olivia doesn't sleep until noon?,Dorothy asks: Did Stephanie reveal that Olivia sleeps until noon?,Does Dorothy believe that Olivia sleeps until noon?,Does Dorothy believe that Olivia doesn't sleep until noon?,0.10,-2.28136629265,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.0003236647, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.0003236647), TopLogprob(token='1', bytes=[49], logprob=-8.185941), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-10.283666), TopLogprob(token=' ', bytes=[32], logprob=-12.49297), TopLogprob(token='I', bytes=[73], logprob=-12.862376)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.00027992795, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.00027992795), TopLogprob(token='<|end|>', bytes=None, logprob=-8.191021), TopLogprob(token=' ', bytes=[32], logprob=-14.283504), TopLogprob(token=',', bytes=[44], logprob=-14.636133), TopLogprob(token='\n', bytes=[10], logprob=-14.721441)]), ChatCompletionTokenLogprob(token='10', bytes=[49, 48], logprob=-2.2807627, top_logprobs=[TopLogprob(token='10', bytes=[49, 48], logprob=-2.2807627), TopLogprob(token='85', bytes=[56, 53], logprob=-2.4260607), TopLogprob(token='20', bytes=[50, 48], logprob=-2.5367575), TopLogprob(token='01', bytes=[48, 49], logprob=-2.55787), TopLogprob(token='95', bytes=[57, 53], logprob=-2.6166449)])]"
say,p,low_prior,Olivia,Olivia has two small children.,Fact: Olivia has two small children. Sentence: Brian asks: Did Jonathan say that Olivia sleeps until noon? Question: Does Brian believe that Olivia doesn't sleep until noon?,Brian asks: Did Jonathan say that Olivia sleeps until noon?,Does Brian believe that Olivia sleeps until noon?,Does Brian believe that Olivia doesn't sleep until noon?,0.75,-2.156163301152,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.0002818352, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.0002818352), TopLogprob(token='1', bytes=[49], logprob=-8.240349), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-11.312521), TopLogprob(token=' ', bytes=[32], logprob=-12.93276), TopLogprob(token='I', bytes=[73], logprob=-13.482077)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-3.7265952e-05, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-3.7265952e-05), TopLogprob(token='<|end|>', bytes=None, logprob=-10.229281), TopLogprob(token=' ', bytes=[32], logprob=-14.872915), TopLogprob(token=',', bytes=[44], logprob=-15.1145735), TopLogprob(token='\n', bytes=[10], logprob=-15.615236)]), ChatCompletionTokenLogprob(token='75', bytes=[55, 53], logprob=-2.1558442, top_logprobs=[TopLogprob(token='75', bytes=[55, 53], logprob=-2.1558442), TopLogprob(token='85', bytes=[56, 53], logprob=-2.1946015), TopLogprob(token='20', bytes=[50, 48], logprob=-2.5109658), TopLogprob(token='25', bytes=[50, 53], logprob=-2.5779176), TopLogprob(token='10', bytes=[49, 48], logprob=-2.677691)])]"
see,p,low_prior,Olivia,Olivia has two small children.,Fact: Olivia has two small children. Sentence: Kenneth asks: Did Ryan see that Olivia sleeps until noon? Question: Does Kenneth believe that Olivia doesn't sleep until noon?,Kenneth asks: Did Ryan see that Olivia sleeps until noon?,Does Kenneth believe that Olivia sleeps until noon?,Does Kenneth believe that Olivia doesn't sleep until noon?,0.95,-2.0899001908400003,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.00044211277, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.00044211277), TopLogprob(token='1', bytes=[49], logprob=-7.818046), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-10.32209), TopLogprob(token=' ', bytes=[32], logprob=-12.705898), TopLogprob(token='I', bytes=[73], logprob=-13.3665905)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.00011927807, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.00011927807), TopLogprob(token='<|end|>', bytes=None, logprob=-9.059234), TopLogprob(token='<|end|>', bytes=None, logprob=-14.342187), TopLogprob(token='\n', bytes=[10], logprob=-14.42211), TopLogprob(token=' ', bytes=[32], logprob=-14.499616)]), ChatCompletionTokenLogprob(token='95', bytes=[57, 53], logprob=-2.0893388, top_logprobs=[TopLogprob(token='95', bytes=[57, 53], logprob=-2.0893388), TopLogprob(token='85', bytes=[56, 53], logprob=-2.3516088), TopLogprob(token='75', bytes=[55, 53], logprob=-2.6273026), TopLogprob(token='01', bytes=[48, 49], logprob=-2.6948094), TopLogprob(token='90', bytes=[57, 48], logprob=-2.9027734)])]"
suggest,p,low_prior,Olivia,Olivia has two small children.,Fact: Olivia has two small children. Sentence: Cynthia asks: Did Eric suggest that Olivia sleeps until noon? Question: Does Cynthia believe that Olivia doesn't sleep until noon?,Cynthia asks: Did Eric suggest that Olivia sleeps until noon?,Does Cynthia believe that Olivia sleeps until noon?,Does Cynthia believe that Olivia doesn't sleep until noon?,0.95,-1.9570780844359998,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.00032902884, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.00032902884), TopLogprob(token='1', bytes=[49], logprob=-8.153041), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-10.401618), TopLogprob(token='I', bytes=[73], logprob=-12.487376), TopLogprob(token=' ', bytes=[32], logprob=-12.684546)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.000116655596, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.000116655596), TopLogprob(token='<|end|>', bytes=None, logprob=-9.078146), TopLogprob(token=',', bytes=[44], logprob=-14.526239), TopLogprob(token='<|end|>', bytes=None, logprob=-14.651062), TopLogprob(token='\n', bytes=[10], logprob=-14.69094)]), ChatCompletionTokenLogprob(token='95', bytes=[57, 53], logprob=-1.9566324, top_logprobs=[TopLogprob(token='95', bytes=[57, 53], logprob=-1.9566324), TopLogprob(token='01', bytes=[48, 49], logprob=-2.213003), TopLogprob(token='85', bytes=[56, 53], logprob=-2.2801282), TopLogprob(token='90', bytes=[57, 48], logprob=-2.4772413), TopLogprob(token='10', bytes=[49, 48], logprob=-2.711229)])]"
think,p,low_prior,Olivia,Olivia has two small children.,Fact: Olivia has two small children. Sentence: Jennifer asks: Does Ryan think that Olivia sleeps until noon? Question: Does Jennifer believe that Olivia doesn't sleep until noon?,Jennifer asks: Does Ryan think that Olivia sleeps until noon?,Does Jennifer believe that Olivia sleeps until noon?,Does Jennifer believe that Olivia doesn't sleep until noon?,0.75,-1.642246109102,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.000657512, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.000657512), TopLogprob(token='1', bytes=[49], logprob=-7.8428855), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-8.46791), TopLogprob(token='I', bytes=[73], logprob=-10.346236), TopLogprob(token='Rating', bytes=[82, 97, 116, 105, 110, 103], logprob=-12.484252)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-3.5597102e-05, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-3.5597102e-05), TopLogprob(token='<|end|>', bytes=None, logprob=-10.295516), TopLogprob(token=' ', bytes=[32], logprob=-14.630598), TopLogprob(token=',', bytes=[44], logprob=-14.9330635), TopLogprob(token='\n', bytes=[10], logprob=-15.165591)]), ChatCompletionTokenLogprob(token='75', bytes=[55, 53], logprob=-1.641553, top_logprobs=[TopLogprob(token='75', bytes=[55, 53], logprob=-1.641553), TopLogprob(token='85', bytes=[56, 53], logprob=-1.7596198), TopLogprob(token='8', bytes=[56], logprob=-2.532733), TopLogprob(token='95', bytes=[57, 53], logprob=-2.7827406), TopLogprob(token='25', bytes=[50, 53], logprob=-3.0168543)])]"
acknowledge,p,low_prior,Jon,Jon lives 10 miles away from work.,Fact: Jon lives 10 miles away from work. Sentence: Daniel asks: Did Deborah acknowledge that Jon walks to work? Question: Does Daniel believe that Jon doesn't walk to work?,Daniel asks: Did Deborah acknowledge that Jon walks to work?,Does Daniel believe that Jon walks to work?,Does Daniel believe that Jon doesn't walk to work?,0.95,-1.83456749853,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.002188449, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.002188449), TopLogprob(token='1', bytes=[49], logprob=-6.2383146), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-8.433797), TopLogprob(token='I', bytes=[73], logprob=-12.343419), TopLogprob(token=' ', bytes=[32], logprob=-12.559386)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-7.564953e-05, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-7.564953e-05), TopLogprob(token='<|end|>', bytes=None, logprob=-9.519109), TopLogprob(token='\n\n', bytes=[10, 10], logprob=-14.626966), TopLogprob(token='\n', bytes=[10], logprob=-14.789992), TopLogprob(token=',', bytes=[44], logprob=-14.91392)]), ChatCompletionTokenLogprob(token='95', bytes=[57, 53], logprob=-1.8323034, top_logprobs=[TopLogprob(token='95', bytes=[57, 53], logprob=-1.8323034), TopLogprob(token='85', bytes=[56, 53], logprob=-2.2825408), TopLogprob(token='75', bytes=[55, 53], logprob=-2.4422374), TopLogprob(token='01', bytes=[48, 49], logprob=-2.479093), TopLogprob(token='90', bytes=[57, 48], logprob=-2.5266013)])]"
admit,p,low_prior,Jon,Jon lives 10 miles away from work.,Fact: Jon lives 10 miles away from work. Sentence: Brian asks: Did Rebecca admit that Jon walks to work? Question: Does Brian believe that Jon doesn't walk to work?,Brian asks: Did Rebecca admit that Jon walks to work?,Does Brian believe that Jon walks to work?,Does Brian believe that Jon doesn't walk to work?,0.95,-1.67187913059,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.00051156816, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.00051156816), TopLogprob(token='1', bytes=[49], logprob=-7.6326337), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-10.839638), TopLogprob(token='I', bytes=[73], logprob=-12.896179), TopLogprob(token=' ', bytes=[32], logprob=-12.998428)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-5.276243e-05, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-5.276243e-05), TopLogprob(token='<|end|>', bytes=None, logprob=-9.87872), TopLogprob(token=',', bytes=[44], logprob=-14.865749), TopLogprob(token='\n', bytes=[10], logprob=-15.172297), TopLogprob(token='<|end|>', bytes=None, logprob=-15.182392)]), ChatCompletionTokenLogprob(token='95', bytes=[57, 53], logprob=-1.6713148, top_logprobs=[TopLogprob(token='95', bytes=[57, 53], logprob=-1.6713148), TopLogprob(token='85', bytes=[56, 53], logprob=-1.7758547), TopLogprob(token='75', bytes=[55, 53], logprob=-2.219811), TopLogprob(token='90', bytes=[57, 48], logprob=-2.4958367), TopLogprob(token='8', bytes=[56], logprob=-3.0360818)])]"
announce,p,low_prior,Jon,Jon lives 10 miles away from work.,Fact: Jon lives 10 miles away from work. Sentence: Sandra asks: Did Jacob announce that Jon walks to work? Question: Does Sandra believe that Jon doesn't walk to work?,Sandra asks: Did Jacob announce that Jon walks to work?,Does Sandra believe that Jon walks to work?,Does Sandra believe that Jon doesn't walk to work?,0.95,-1.7965787104,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.00057114434, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.00057114434), TopLogprob(token='1', bytes=[49], logprob=-7.5880575), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-9.876166), TopLogprob(token='I', bytes=[73], logprob=-11.961246), TopLogprob(token=' ', bytes=[32], logprob=-12.739627)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.00012296606, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.00012296606), TopLogprob(token='<|end|>', bytes=None, logprob=-9.020938), TopLogprob(token=',', bytes=[44], logprob=-14.648515), TopLogprob(token=' ', bytes=[32], logprob=-14.823651), TopLogprob(token='\n', bytes=[10], logprob=-14.852659)]), ChatCompletionTokenLogprob(token='95', bytes=[57, 53], logprob=-1.7958846, top_logprobs=[TopLogprob(token='95', bytes=[57, 53], logprob=-1.7958846), TopLogprob(token='01', bytes=[48, 49], logprob=-1.9318042), TopLogprob(token='85', bytes=[56, 53], logprob=-2.1777186), TopLogprob(token='90', bytes=[57, 48], logprob=-2.5549788), TopLogprob(token='75', bytes=[55, 53], logprob=-2.7417464)])]"
annoyed,p,low_prior,Jon,Jon lives 10 miles away from work.,Fact: Jon lives 10 miles away from work. Sentence: Scott asks: Is Timothy annoyed that Jon walks to work? Question: Does Scott believe that Jon doesn't walk to work?,Scott asks: Is Timothy annoyed that Jon walks to work?,Does Scott believe that Jon walks to work?,Does Scott believe that Jon doesn't walk to work?,0.85,-2.37566863243,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.0008317823, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.0008317823), TopLogprob(token='1', bytes=[49], logprob=-7.278452), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-9.004904), TopLogprob(token=' ', bytes=[32], logprob=-12.236185), TopLogprob(token='Rating', bytes=[82, 97, 116, 105, 110, 103], logprob=-12.297976)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.00012535013, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.00012535013), TopLogprob(token='<|end|>', bytes=None, logprob=-8.989623), TopLogprob(token='<|end|>', bytes=None, logprob=-15.708691), TopLogprob(token='\n\n', bytes=[10, 10], logprob=-15.902902), TopLogprob(token=' ', bytes=[32], logprob=-16.093258)]), ChatCompletionTokenLogprob(token='85', bytes=[56, 53], logprob=-2.3747115, top_logprobs=[TopLogprob(token='85', bytes=[56, 53], logprob=-2.3747115), TopLogprob(token='01', bytes=[48, 49], logprob=-2.4418998), TopLogprob(token='75', bytes=[55, 53], logprob=-2.499271), TopLogprob(token='95', bytes=[57, 53], logprob=-2.6963038), TopLogprob(token='90', bytes=[57, 48], logprob=-2.7866797)])]"
right,p,low_prior,Jon,Jon lives 10 miles away from work.,Fact: Jon lives 10 miles away from work. Sentence: Kathleen asks: Is Deborah right that Jon walks to work? Question: Does Kathleen believe that Jon doesn't walk to work?,Kathleen asks: Is Deborah right that Jon walks to work?,Does Kathleen believe that Jon walks to work?,Does Kathleen believe that Jon doesn't walk to work?,0.85,-2.19957249494,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.0021610872, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.0021610872), TopLogprob(token='1', bytes=[49], logprob=-6.2418594), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-8.583033), TopLogprob(token='I', bytes=[73], logprob=-11.394539), TopLogprob(token=' ', bytes=[32], logprob=-12.161762)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.00012570774, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.00012570774), TopLogprob(token='<|end|>', bytes=None, logprob=-8.999784), TopLogprob(token=',', bytes=[44], logprob=-14.531341), TopLogprob(token=' ', bytes=[32], logprob=-14.571307), TopLogprob(token='\n', bytes=[10], logprob=-14.95494)]), ChatCompletionTokenLogprob(token='85', bytes=[56, 53], logprob=-2.1972857, top_logprobs=[TopLogprob(token='85', bytes=[56, 53], logprob=-2.1972857), TopLogprob(token='95', bytes=[57, 53], logprob=-2.2625685), TopLogprob(token='75', bytes=[55, 53], logprob=-2.2820349), TopLogprob(token='01', bytes=[48, 49], logprob=-2.3981829), TopLogprob(token='90', bytes=[57, 48], logprob=-2.791133)])]"
confess,p,low_prior,Jon,Jon lives 10 miles away from work.,Fact: Jon lives 10 miles away from work. Sentence: Karen asks: Did Amanda confess that Jon walks to work? Question: Does Karen believe that Jon doesn't walk to work?,Karen asks: Did Amanda confess that Jon walks to work?,Does Karen believe that Jon walks to work?,Does Karen believe that Jon doesn't walk to work?,0.85,-1.8108790859900001,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.00023750975, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.00023750975), TopLogprob(token='1', bytes=[49], logprob=-8.428336), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-11.187928), TopLogprob(token=' ', bytes=[32], logprob=-13.197427), TopLogprob(token='I', bytes=[73], logprob=-13.778548)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-5.967624e-05, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-5.967624e-05), TopLogprob(token='<|end|>', bytes=None, logprob=-9.749326), TopLogprob(token=' ', bytes=[32], logprob=-14.989459), TopLogprob(token=',', bytes=[44], logprob=-15.112475), TopLogprob(token='<|end|>', bytes=None, logprob=-15.441089)]), ChatCompletionTokenLogprob(token='85', bytes=[56, 53], logprob=-1.8105819, top_logprobs=[TopLogprob(token='85', bytes=[56, 53], logprob=-1.8105819), TopLogprob(token='95', bytes=[57, 53], logprob=-2.173539), TopLogprob(token='75', bytes=[55, 53], logprob=-2.2734478), TopLogprob(token='90', bytes=[57, 48], logprob=-2.5460556), TopLogprob(token='01', bytes=[48, 49], logprob=-2.6952064)])]"
confirm,p,low_prior,Jon,Jon lives 10 miles away from work.,Fact: Jon lives 10 miles away from work. Sentence: Dorothy asks: Did Rebecca confirm that Jon walks to work? Question: Does Dorothy believe that Jon doesn't walk to work?,Dorothy asks: Did Rebecca confirm that Jon walks to work?,Does Dorothy believe that Jon walks to work?,Does Dorothy believe that Jon doesn't walk to work?,0.85,-1.7158375535100001,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.0012571377, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.0012571377), TopLogprob(token='1', bytes=[49], logprob=-6.8167267), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-8.878719), TopLogprob(token='I', bytes=[73], logprob=-12.113762), TopLogprob(token='Rating', bytes=[82, 97, 116, 105, 110, 103], logprob=-12.2493)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-7.171581e-05, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-7.171581e-05), TopLogprob(token='<|end|>', bytes=None, logprob=-9.566014), TopLogprob(token='\n', bytes=[10], logprob=-15.047941), TopLogprob(token='<|end|>', bytes=None, logprob=-15.103087), TopLogprob(token='\n\n', bytes=[10, 10], logprob=-15.168123)]), ChatCompletionTokenLogprob(token='85', bytes=[56, 53], logprob=-1.7145087, top_logprobs=[TopLogprob(token='85', bytes=[56, 53], logprob=-1.7145087), TopLogprob(token='95', bytes=[57, 53], logprob=-1.8357874), TopLogprob(token='75', bytes=[55, 53], logprob=-2.1260324), TopLogprob(token='90', bytes=[57, 48], logprob=-2.4777856), TopLogprob(token='80', bytes=[56, 48], logprob=-3.0534081)])]"
demonstrate,p,low_prior,Jon,Jon lives 10 miles away from work.,Fact: Jon lives 10 miles away from work. Sentence: Kathleen asks: Did Sharon demonstrate that Jon walks to work? Question: Does Kathleen believe that Jon doesn't walk to work?,Kathleen asks: Did Sharon demonstrate that Jon walks to work?,Does Kathleen believe that Jon walks to work?,Does Kathleen believe that Jon doesn't walk to work?,0.85,-2.20468524904,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.00077234366, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.00077234366), TopLogprob(token='1', bytes=[49], logprob=-7.258526), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-9.750225), TopLogprob(token=' ', bytes=[32], logprob=-12.234512), TopLogprob(token='I', bytes=[73], logprob=-13.641787)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.00025990538, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.00025990538), TopLogprob(token='<|end|>', bytes=None, logprob=-8.268472), TopLogprob(token='<|end|>', bytes=None, logprob=-14.156258), TopLogprob(token='\n', bytes=[10], logprob=-14.279804), TopLogprob(token=' ', bytes=[32], logprob=-14.454444)]), ChatCompletionTokenLogprob(token='85', bytes=[56, 53], logprob=-2.203653, top_logprobs=[TopLogprob(token='85', bytes=[56, 53], logprob=-2.203653), TopLogprob(token='75', bytes=[55, 53], logprob=-2.3885896), TopLogprob(token='01', bytes=[48, 49], logprob=-2.3977602), TopLogprob(token='95', bytes=[57, 53], logprob=-2.4285886), TopLogprob(token='90', bytes=[57, 48], logprob=-2.456844)])]"
discover,p,low_prior,Jon,Jon lives 10 miles away from work.,Fact: Jon lives 10 miles away from work. Sentence: Nancy asks: Did Melissa discover that Jon walks to work? Question: Does Nancy believe that Jon doesn't walk to work?,Nancy asks: Did Melissa discover that Jon walks to work?,Does Nancy believe that Jon walks to work?,Does Nancy believe that Jon doesn't walk to work?,0.01,-2.0089641962,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.0020931612, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.0020931612), TopLogprob(token='1', bytes=[49], logprob=-6.2515936), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-8.83023), TopLogprob(token=' ', bytes=[32], logprob=-11.934367), TopLogprob(token='I', bytes=[73], logprob=-12.660258)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.000210335, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.000210335), TopLogprob(token='<|end|>', bytes=None, logprob=-8.480523), TopLogprob(token='\n', bytes=[10], logprob=-14.486116), TopLogprob(token='\n\n', bytes=[10, 10], logprob=-14.585757), TopLogprob(token=' ', bytes=[32], logprob=-14.655148)]), ChatCompletionTokenLogprob(token='01', bytes=[48, 49], logprob=-2.0066607, top_logprobs=[TopLogprob(token='01', bytes=[48, 49], logprob=-2.0066607), TopLogprob(token='95', bytes=[57, 53], logprob=-2.3259547), TopLogprob(token='85', bytes=[56, 53], logprob=-2.349457), TopLogprob(token='90', bytes=[57, 48], logprob=-2.589701), TopLogprob(token='75', bytes=[55, 53], logprob=-2.7223303)])]"
establish,p,low_prior,Jon,Jon lives 10 miles away from work.,Fact: Jon lives 10 miles away from work. Sentence: Paul asks: Did Jason establish that Jon walks to work? Question: Does Paul believe that Jon doesn't walk to work?,Paul asks: Did Jason establish that Jon walks to work?,Does Paul believe that Jon walks to work?,Does Paul believe that Jon doesn't walk to work?,0.85,-2.030448571,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.0010494812, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.0010494812), TopLogprob(token='1', bytes=[49], logprob=-7.0190473), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-8.950472), TopLogprob(token='I', bytes=[73], logprob=-11.73711), TopLogprob(token='Rating', bytes=[82, 97, 116, 105, 110, 103], logprob=-11.766014)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-8.45898e-05, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-8.45898e-05), TopLogprob(token='<|end|>', bytes=None, logprob=-9.395606), TopLogprob(token=',', bytes=[44], logprob=-14.788936), TopLogprob(token='<|end|>', bytes=None, logprob=-15.0244255), TopLogprob(token='\n', bytes=[10], logprob=-15.364035)]), ChatCompletionTokenLogprob(token='85', bytes=[56, 53], logprob=-2.0293145, top_logprobs=[TopLogprob(token='85', bytes=[56, 53], logprob=-2.0293145), TopLogprob(token='75', bytes=[55, 53], logprob=-2.2350774), TopLogprob(token='95', bytes=[57, 53], logprob=-2.3464322), TopLogprob(token='90', bytes=[57, 48], logprob=-2.4724813), TopLogprob(token='80', bytes=[56, 48], logprob=-2.8074365)])]"
hear,p,low_prior,Jon,Jon lives 10 miles away from work.,Fact: Jon lives 10 miles away from work. Sentence: George asks: Did Rebecca hear that Jon walks to work? Question: Does George believe that Jon doesn't walk to work?,George asks: Did Rebecca hear that Jon walks to work?,Does George believe that Jon walks to work?,Does George believe that Jon doesn't walk to work?,0.85,-2.2253538368199997,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.0012457089, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.0012457089), TopLogprob(token='1', bytes=[49], logprob=-6.9327908), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-8.299582), TopLogprob(token='I', bytes=[73], logprob=-11.686424), TopLogprob(token=' ', bytes=[32], logprob=-12.180532)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.00017302792, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.00017302792), TopLogprob(token='<|end|>', bytes=None, logprob=-8.677499), TopLogprob(token='<|end|>', bytes=None, logprob=-14.412958), TopLogprob(token=',', bytes=[44], logprob=-14.566397), TopLogprob(token='\n\n', bytes=[10, 10], logprob=-14.693777)]), ChatCompletionTokenLogprob(token='85', bytes=[56, 53], logprob=-2.2239351, top_logprobs=[TopLogprob(token='85', bytes=[56, 53], logprob=-2.2239351), TopLogprob(token='75', bytes=[55, 53], logprob=-2.2473364), TopLogprob(token='90', bytes=[57, 48], logprob=-2.594554), TopLogprob(token='20', bytes=[50, 48], logprob=-2.603158), TopLogprob(token='80', bytes=[56, 48], logprob=-2.6208181)])]"
inform,p,low_prior,Jon,Jon lives 10 miles away from work.,Fact: Jon lives 10 miles away from work. Sentence: Dorothy asks: Did Timothy inform Jane that Jon walks to work? Question: Does Dorothy believe that Jon doesn't walk to work?,Dorothy asks: Did Timothy inform Jane that Jon walks to work?,Does Dorothy believe that Jon walks to work?,Does Dorothy believe that Jon doesn't walk to work?,0.85,-1.805533624,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.0015944843, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.0015944843), TopLogprob(token='1', bytes=[49], logprob=-6.472023), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-10.144901), TopLogprob(token=' ', bytes=[32], logprob=-12.72327), TopLogprob(token='I', bytes=[73], logprob=-13.327118)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-6.81397e-05, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-6.81397e-05), TopLogprob(token='<|end|>', bytes=None, logprob=-9.619582), TopLogprob(token=',', bytes=[44], logprob=-14.779745), TopLogprob(token='<|end|>', bytes=None, logprob=-15.060561), TopLogprob(token='\n\n', bytes=[10, 10], logprob=-15.10701)]), ChatCompletionTokenLogprob(token='85', bytes=[56, 53], logprob=-1.803871, top_logprobs=[TopLogprob(token='85', bytes=[56, 53], logprob=-1.803871), TopLogprob(token='95', bytes=[57, 53], logprob=-1.8342704), TopLogprob(token='75', bytes=[55, 53], logprob=-2.1556911), TopLogprob(token='90', bytes=[57, 48], logprob=-2.769247), TopLogprob(token='8', bytes=[56], logprob=-3.0920067)])]"
