"verb","embedded_type","prior_type","item","prior","prompt","target","question","alt_question","rating","distribution","raw_probs"
"reveal","not_p","high_prior","Emily","Emily has been saving for a year.","Fact: Emily has been saving for a year. Sentence: Kathleen asks: Did Rebecca reveal that Emily didn't buy a car yesterday? Question: Does Kathleen believe that Emily didn't buy a car yesterday?","Kathleen asks: Did Rebecca reveal that Emily didn't buy a car yesterday?","Does Kathleen believe that Emily didn't buy a car yesterday?","Does Kathleen believe that Emily bought a car yesterday?",0.5,-2.8160932e-06,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-2.8160932e-06, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-2.8160932e-06), TopLogprob(token='1', bytes=[49], logprob=-12.813567), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-17.54915), TopLogprob(token='From', bytes=[70, 114, 111, 109], logprob=-18.258648), TopLogprob(token='It', bytes=[73, 116], logprob=-18.441744)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=0.0, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=0.0), TopLogprob(token=',', bytes=[44], logprob=-17.605797), TopLogprob(token='\n', bytes=[10], logprob=-19.266953), TopLogprob(token='<|end|>', bytes=None, logprob=-20.158089), TopLogprob(token='-', bytes=[45], logprob=-20.639929)]), ChatCompletionTokenLogprob(token='5', bytes=[53], logprob=-0.013298347, top_logprobs=[TopLogprob(token='5', bytes=[53], logprob=-0.013298347), TopLogprob(token='50', bytes=[53, 48], logprob=-4.8955655), TopLogprob(token='6', bytes=[54], logprob=-5.6960683), TopLogprob(token='7', bytes=[55], logprob=-7.4796567), TopLogprob(token='51', bytes=[53, 49], logprob=-7.5667424)])]"
"say","not_p","high_prior","Emily","Emily has been saving for a year.","Fact: Emily has been saving for a year. Sentence: Ashley asks: Did Timothy say that Emily didn't buy a car yesterday? Question: Does Ashley believe that Emily didn't buy a car yesterday?","Ashley asks: Did Timothy say that Emily didn't buy a car yesterday?","Does Ashley believe that Emily didn't buy a car yesterday?","Does Ashley believe that Emily bought a car yesterday?",0.5,-1.2664457e-06,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-1.2664457e-06, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-1.2664457e-06), TopLogprob(token='1', bytes=[49], logprob=-13.779012), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-17.018322), TopLogprob(token='Based', bytes=[66, 97, 115, 101, 100], logprob=-17.463558), TopLogprob(token='From', bytes=[70, 114, 111, 109], logprob=-17.886257)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=0.0, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=0.0), TopLogprob(token=',', bytes=[44], logprob=-17.30332), TopLogprob(token='<|end|>', bytes=None, logprob=-19.303135), TopLogprob(token='\n', bytes=[10], logprob=-19.596676), TopLogprob(token='-', bytes=[45], logprob=-19.820045)]), ChatCompletionTokenLogprob(token='5', bytes=[53], logprob=-0.014557502, top_logprobs=[TopLogprob(token='5', bytes=[53], logprob=-0.014557502), TopLogprob(token='50', bytes=[53, 48], logprob=-4.3786893), TopLogprob(token='6', bytes=[54], logprob=-6.70184), TopLogprob(token='7', bytes=[55], logprob=-8.577336), TopLogprob(token='51', bytes=[53, 49], logprob=-9.113778)])]"
"see","not_p","high_prior","Emily","Emily has been saving for a year.","Fact: Emily has been saving for a year. Sentence: Steven asks: Did Gary see that Emily didn't buy a car yesterday? Question: Does Steven believe that Emily didn't buy a car yesterday?","Steven asks: Did Gary see that Emily didn't buy a car yesterday?","Does Steven believe that Emily didn't buy a car yesterday?","Does Steven believe that Emily bought a car yesterday?",0.5,-0.0006959928,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.0006959928, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.0006959928), TopLogprob(token='1', bytes=[49], logprob=-7.2708416), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-17.103977), TopLogprob(token='From', bytes=[70, 114, 111, 109], logprob=-18.121122), TopLogprob(token='-', bytes=[45], logprob=-18.29818)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=0.0, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=0.0), TopLogprob(token=',', bytes=[44], logprob=-17.534786), TopLogprob(token='<|end|>', bytes=None, logprob=-17.632519), TopLogprob(token='\n', bytes=[10], logprob=-19.318836), TopLogprob(token='-', bytes=[45], logprob=-20.401487)]), ChatCompletionTokenLogprob(token='5', bytes=[53], logprob=-0.12848496, top_logprobs=[TopLogprob(token='5', bytes=[53], logprob=-0.12848496), TopLogprob(token='50', bytes=[53, 48], logprob=-2.2639754), TopLogprob(token='6', bytes=[54], logprob=-5.379978), TopLogprob(token='75', bytes=[55, 53], logprob=-5.867077), TopLogprob(token='7', bytes=[55], logprob=-6.0942936)])]"
"suggest","not_p","high_prior","Emily","Emily has been saving for a year.","Fact: Emily has been saving for a year. Sentence: Paul asks: Did Nicholas suggest that Emily didn't buy a car yesterday? Question: Does Paul believe that Emily didn't buy a car yesterday?","Paul asks: Did Nicholas suggest that Emily didn't buy a car yesterday?","Does Paul believe that Emily didn't buy a car yesterday?","Does Paul believe that Emily bought a car yesterday?",0.5,-5.5122365e-07,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-5.5122365e-07, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-5.5122365e-07), TopLogprob(token='1', bytes=[49], logprob=-14.663606), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-17.405485), TopLogprob(token='Based', bytes=[66, 97, 115, 101, 100], logprob=-17.647835), TopLogprob(token='From', bytes=[70, 114, 111, 109], logprob=-18.339342)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=0.0, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=0.0), TopLogprob(token=',', bytes=[44], logprob=-17.596685), TopLogprob(token='\n', bytes=[10], logprob=-19.5178), TopLogprob(token='<|end|>', bytes=None, logprob=-20.474436), TopLogprob(token='-', bytes=[45], logprob=-20.479519)]), ChatCompletionTokenLogprob(token='5', bytes=[53], logprob=-0.009649728, top_logprobs=[TopLogprob(token='5', bytes=[53], logprob=-0.009649728), TopLogprob(token='50', bytes=[53, 48], logprob=-5.2246194), TopLogprob(token='6', bytes=[54], logprob=-5.797709), TopLogprob(token='7', bytes=[55], logprob=-7.9532895), TopLogprob(token='4', bytes=[52], logprob=-8.618422)])]"
"think","not_p","high_prior","Emily","Emily has been saving for a year.","Fact: Emily has been saving for a year. Sentence: Steven asks: Does Laura think that Emily didn't buy a car yesterday? Question: Does Steven believe that Emily didn't buy a car yesterday?","Steven asks: Does Laura think that Emily didn't buy a car yesterday?","Does Steven believe that Emily didn't buy a car yesterday?","Does Steven believe that Emily bought a car yesterday?",0.5,-2.8160932e-06,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-2.8160932e-06, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-2.8160932e-06), TopLogprob(token='1', bytes=[49], logprob=-12.955047), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-15.853217), TopLogprob(token='From', bytes=[70, 114, 111, 109], logprob=-16.983797), TopLogprob(token='It', bytes=[73, 116], logprob=-17.041739)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=0.0, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=0.0), TopLogprob(token=',', bytes=[44], logprob=-17.288923), TopLogprob(token='<|end|>', bytes=None, logprob=-18.358356), TopLogprob(token='\n', bytes=[10], logprob=-19.9906), TopLogprob(token='-', bytes=[45], logprob=-20.201117)]), ChatCompletionTokenLogprob(token='5', bytes=[53], logprob=-0.009924185, top_logprobs=[TopLogprob(token='5', bytes=[53], logprob=-0.009924185), TopLogprob(token='50', bytes=[53, 48], logprob=-4.632401), TopLogprob(token='6', bytes=[54], logprob=-9.332653), TopLogprob(token='51', bytes=[53, 49], logprob=-10.892681), TopLogprob(token='7', bytes=[55], logprob=-11.757988)])]"
"polar","not_p","high_prior","Emily","Emily has been saving for a year.","Fact: Emily has been saving for a year. Sentence: Donna asks: Did Emily buy a car yesterday? Question: Does Donna believe that Emily didn't buy a car yesterday?","Donna asks: Did Emily buy a car yesterday?","Does Donna believe that Emily didn't buy a car yesterday?","",0.5,-7.89631e-07,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-7.89631e-07, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-7.89631e-07), TopLogprob(token='1', bytes=[49], logprob=-14.195596), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-18.123165), TopLogprob(token='From', bytes=[70, 114, 111, 109], logprob=-18.75623), TopLogprob(token='.', bytes=[46], logprob=-18.97432)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=0.0, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=0.0), TopLogprob(token=',', bytes=[44], logprob=-17.239086), TopLogprob(token='\n', bytes=[10], logprob=-18.75058), TopLogprob(token='<|end|>', bytes=None, logprob=-19.471268), TopLogprob(token='-', bytes=[45], logprob=-19.815731)]), ChatCompletionTokenLogprob(token='5', bytes=[53], logprob=-0.24807347, top_logprobs=[TopLogprob(token='5', bytes=[53], logprob=-0.24807347), TopLogprob(token='50', bytes=[53, 48], logprob=-1.7378005), TopLogprob(token='6', bytes=[54], logprob=-3.9110718), TopLogprob(token='4', bytes=[52], logprob=-5.195612), TopLogprob(token='60', bytes=[54, 48], logprob=-5.3933926)])]"
"acknowledge","not_p","high_prior","Danny","Danny loves cake.","Fact: Danny loves cake. Sentence: Ashley asks: Did Timothy acknowledge that Danny didn't eat the last cupcake? Question: Does Ashley believe that Danny didn't eat the last cupcake?","Ashley asks: Did Timothy acknowledge that Danny didn't eat the last cupcake?","Does Ashley believe that Danny didn't eat the last cupcake?","Does Ashley believe that Danny ate the last cupcake?",0.5,-0.00017791527,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.00017791527, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.00017791527), TopLogprob(token='1', bytes=[49], logprob=-8.635388), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-17.083982), TopLogprob(token='From', bytes=[70, 114, 111, 109], logprob=-17.791307), TopLogprob(token='Yes', bytes=[89, 101, 115], logprob=-18.188522)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=0.0, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=0.0), TopLogprob(token=',', bytes=[44], logprob=-16.997618), TopLogprob(token='\n', bytes=[10], logprob=-18.434704), TopLogprob(token='<|end|>', bytes=None, logprob=-18.974825), TopLogprob(token='-', bytes=[45], logprob=-20.106773)]), ChatCompletionTokenLogprob(token='5', bytes=[53], logprob=-0.7968974, top_logprobs=[TopLogprob(token='5', bytes=[53], logprob=-0.7968974), TopLogprob(token='75', bytes=[55, 53], logprob=-1.5678897), TopLogprob(token='7', bytes=[55], logprob=-2.5087562), TopLogprob(token='50', bytes=[53, 48], logprob=-2.7291846), TopLogprob(token='8', bytes=[56], logprob=-3.0922885)])]"
"admit","not_p","high_prior","Danny","Danny loves cake.","Fact: Danny loves cake. Sentence: Jennifer asks: Did Nicholas admit that Danny didn't eat the last cupcake? Question: Does Jennifer believe that Danny didn't eat the last cupcake?","Jennifer asks: Did Nicholas admit that Danny didn't eat the last cupcake?","Does Jennifer believe that Danny didn't eat the last cupcake?","Does Jennifer believe that Danny ate the last cupcake?",0.5,-3.202099e-05,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-3.202099e-05, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-3.202099e-05), TopLogprob(token='1', bytes=[49], logprob=-10.352861), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-17.71587), TopLogprob(token='From', bytes=[70, 114, 111, 109], logprob=-18.653048), TopLogprob(token='Based', bytes=[66, 97, 115, 101, 100], logprob=-18.72476)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=0.0, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=0.0), TopLogprob(token=',', bytes=[44], logprob=-17.292444), TopLogprob(token='<|end|>', bytes=None, logprob=-18.070776), TopLogprob(token='\n', bytes=[10], logprob=-18.502514), TopLogprob(token='-', bytes=[45], logprob=-19.89988)]), ChatCompletionTokenLogprob(token='5', bytes=[53], logprob=-0.21225989, top_logprobs=[TopLogprob(token='5', bytes=[53], logprob=-0.21225989), TopLogprob(token='50', bytes=[53, 48], logprob=-2.200932), TopLogprob(token='75', bytes=[55, 53], logprob=-3.829987), TopLogprob(token='6', bytes=[54], logprob=-3.934834), TopLogprob(token='7', bytes=[55], logprob=-4.1482854)])]"
"announce","not_p","high_prior","Danny","Danny loves cake.","Fact: Danny loves cake. Sentence: Lisa asks: Did Deborah announce that Danny didn't eat the last cupcake? Question: Does Lisa believe that Danny didn't eat the last cupcake?","Lisa asks: Did Deborah announce that Danny didn't eat the last cupcake?","Does Lisa believe that Danny didn't eat the last cupcake?","Does Lisa believe that Danny ate the last cupcake?",0.5,-1.504853e-06,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-1.504853e-06, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-1.504853e-06), TopLogprob(token='1', bytes=[49], logprob=-13.569696), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-16.696074), TopLogprob(token='Based', bytes=[66, 97, 115, 101, 100], logprob=-17.431261), TopLogprob(token='From', bytes=[70, 114, 111, 109], logprob=-17.435698)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=0.0, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=0.0), TopLogprob(token=',', bytes=[44], logprob=-17.43695), TopLogprob(token='\n', bytes=[10], logprob=-18.645294), TopLogprob(token='-', bytes=[45], logprob=-20.054462), TopLogprob(token='<|end|>', bytes=None, logprob=-20.181786)]), ChatCompletionTokenLogprob(token='5', bytes=[53], logprob=-0.04755508, top_logprobs=[TopLogprob(token='5', bytes=[53], logprob=-0.04755508), TopLogprob(token='50', bytes=[53, 48], logprob=-3.3321543), TopLogprob(token='6', bytes=[54], logprob=-5.022126), TopLogprob(token='7', bytes=[55], logprob=-6.74298), TopLogprob(token='75', bytes=[55, 53], logprob=-7.125695)])]"
"annoyed","not_p","high_prior","Danny","Danny loves cake.","Fact: Danny loves cake. Sentence: Paul asks: Is Melissa annoyed that Danny didn't eat the last cupcake? Question: Does Paul believe that Danny didn't eat the last cupcake?","Paul asks: Is Melissa annoyed that Danny didn't eat the last cupcake?","Does Paul believe that Danny didn't eat the last cupcake?","Does Paul believe that Danny ate the last cupcake?",1,-0.009658335,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-0.009658335, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-0.009658335), TopLogprob(token='0', bytes=[48], logprob=-4.645862), TopLogprob(token='Yes', bytes=[89, 101, 115], logprob=-11.464049), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-17.952257), TopLogprob(token='Given', bytes=[71, 105, 118, 101, 110], logprob=-18.14469)])]"
"right","not_p","high_prior","Danny","Danny loves cake.","Fact: Danny loves cake. Sentence: Steven asks: Is Michelle right that Danny didn't eat the last cupcake? Question: Does Steven believe that Danny didn't eat the last cupcake?","Steven asks: Is Michelle right that Danny didn't eat the last cupcake?","Does Steven believe that Danny didn't eat the last cupcake?","Does Steven believe that Danny ate the last cupcake?",0.5,-7.89631e-07,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-7.89631e-07, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-7.89631e-07), TopLogprob(token='1', bytes=[49], logprob=-14.376164), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-16.88047), TopLogprob(token='Based', bytes=[66, 97, 115, 101, 100], logprob=-17.557312), TopLogprob(token='From', bytes=[70, 114, 111, 109], logprob=-17.578632)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=0.0, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=0.0), TopLogprob(token=',', bytes=[44], logprob=-17.745825), TopLogprob(token='\n', bytes=[10], logprob=-19.301287), TopLogprob(token='-', bytes=[45], logprob=-20.321112), TopLogprob(token='<|end|>', bytes=None, logprob=-20.401485)]), ChatCompletionTokenLogprob(token='5', bytes=[53], logprob=-0.015486017, top_logprobs=[TopLogprob(token='5', bytes=[53], logprob=-0.015486017), TopLogprob(token='50', bytes=[53, 48], logprob=-4.2416577), TopLogprob(token='6', bytes=[54], logprob=-7.3841786), TopLogprob(token='7', bytes=[55], logprob=-8.999886), TopLogprob(token='75', bytes=[55, 53], logprob=-9.376987)])]"
"confess","not_p","high_prior","Danny","Danny loves cake.","Fact: Danny loves cake. Sentence: Betty asks: Did Stephanie confess that Danny didn't eat the last cupcake? Question: Does Betty believe that Danny didn't eat the last cupcake?","Betty asks: Did Stephanie confess that Danny didn't eat the last cupcake?","Does Betty believe that Danny didn't eat the last cupcake?","Does Betty believe that Danny ate the last cupcake?",0.5,-9.372295e-06,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-9.372295e-06, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-9.372295e-06), TopLogprob(token='1', bytes=[49], logprob=-11.582796), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-17.62448), TopLogprob(token='Based', bytes=[66, 97, 115, 101, 100], logprob=-18.037079), TopLogprob(token='From', bytes=[70, 114, 111, 109], logprob=-18.371866)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=0.0, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=0.0), TopLogprob(token=',', bytes=[44], logprob=-17.057814), TopLogprob(token='\n', bytes=[10], logprob=-18.410038), TopLogprob(token='<|end|>', bytes=None, logprob=-19.371767), TopLogprob(token='-', bytes=[45], logprob=-20.107227)]), ChatCompletionTokenLogprob(token='5', bytes=[53], logprob=-0.28026438, top_logprobs=[TopLogprob(token='5', bytes=[53], logprob=-0.28026438), TopLogprob(token='50', bytes=[53, 48], logprob=-2.5574403), TopLogprob(token='6', bytes=[54], logprob=-2.7003503), TopLogprob(token='7', bytes=[55], logprob=-3.5216413), TopLogprob(token='75', bytes=[55, 53], logprob=-3.598784)])]"
"confirm","not_p","high_prior","Danny","Danny loves cake.","Fact: Danny loves cake. Sentence: Kathleen asks: Did Jonathan confirm that Danny didn't eat the last cupcake? Question: Does Kathleen believe that Danny didn't eat the last cupcake?","Kathleen asks: Did Jonathan confirm that Danny didn't eat the last cupcake?","Does Kathleen believe that Danny didn't eat the last cupcake?","Does Kathleen believe that Danny ate the last cupcake?",0.5,-2.220075e-06,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-2.220075e-06, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-2.220075e-06), TopLogprob(token='1', bytes=[49], logprob=-13.032589), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-17.94426), TopLogprob(token='From', bytes=[70, 114, 111, 109], logprob=-18.692278), TopLogprob(token='Based', bytes=[66, 97, 115, 101, 100], logprob=-18.994678)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=0.0, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=0.0), TopLogprob(token=',', bytes=[44], logprob=-17.66609), TopLogprob(token='\n', bytes=[10], logprob=-18.967896), TopLogprob(token='<|end|>', bytes=None, logprob=-19.629696), TopLogprob(token='-', bytes=[45], logprob=-20.056995)]), ChatCompletionTokenLogprob(token='5', bytes=[53], logprob=-0.15870865, top_logprobs=[TopLogprob(token='5', bytes=[53], logprob=-0.15870865), TopLogprob(token='50', bytes=[53, 48], logprob=-2.171751), TopLogprob(token='6', bytes=[54], logprob=-4.3786526), TopLogprob(token='7', bytes=[55], logprob=-5.2093506), TopLogprob(token='75', bytes=[55, 53], logprob=-5.4761524)])]"
"demonstrate","not_p","high_prior","Danny","Danny loves cake.","Fact: Danny loves cake. Sentence: Sandra asks: Did Jacob demonstrate that Danny didn't eat the last cupcake? Question: Does Sandra believe that Danny didn't eat the last cupcake?","Sandra asks: Did Jacob demonstrate that Danny didn't eat the last cupcake?","Does Sandra believe that Danny didn't eat the last cupcake?","Does Sandra believe that Danny ate the last cupcake?",0.5,-1.9816675e-06,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-1.9816675e-06, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-1.9816675e-06), TopLogprob(token='1', bytes=[49], logprob=-13.164473), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-17.301323), TopLogprob(token='From', bytes=[70, 114, 111, 109], logprob=-18.241571), TopLogprob(token='Based', bytes=[66, 97, 115, 101, 100], logprob=-18.314516)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=0.0, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=0.0), TopLogprob(token=',', bytes=[44], logprob=-17.675129), TopLogprob(token='\n', bytes=[10], logprob=-18.291006), TopLogprob(token='<|end|>', bytes=None, logprob=-20.006805), TopLogprob(token='-', bytes=[45], logprob=-20.055412)]), ChatCompletionTokenLogprob(token='5', bytes=[53], logprob=-0.28225842, top_logprobs=[TopLogprob(token='5', bytes=[53], logprob=-0.28225842), TopLogprob(token='50', bytes=[53, 48], logprob=-2.4573379), TopLogprob(token='6', bytes=[54], logprob=-2.887258), TopLogprob(token='75', bytes=[55, 53], logprob=-3.5413928), TopLogprob(token='7', bytes=[55], logprob=-3.5864043)])]"
"discover","not_p","high_prior","Danny","Danny loves cake.","Fact: Danny loves cake. Sentence: Lisa asks: Did Jonathan discover that Danny didn't eat the last cupcake? Question: Does Lisa believe that Danny didn't eat the last cupcake?","Lisa asks: Did Jonathan discover that Danny didn't eat the last cupcake?","Does Lisa believe that Danny didn't eat the last cupcake?","Does Lisa believe that Danny ate the last cupcake?",0.5,-4.246537e-06,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-4.246537e-06, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-4.246537e-06), TopLogprob(token='1', bytes=[49], logprob=-12.417337), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-17.414164), TopLogprob(token='From', bytes=[70, 114, 111, 109], logprob=-17.823246), TopLogprob(token='Based', bytes=[66, 97, 115, 101, 100], logprob=-18.196861)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=0.0, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=0.0), TopLogprob(token=',', bytes=[44], logprob=-17.348475), TopLogprob(token='\n', bytes=[10], logprob=-18.655846), TopLogprob(token='<|end|>', bytes=None, logprob=-18.985214), TopLogprob(token='-', bytes=[45], logprob=-20.139164)]), ChatCompletionTokenLogprob(token='5', bytes=[53], logprob=-0.27626958, top_logprobs=[TopLogprob(token='5', bytes=[53], logprob=-0.27626958), TopLogprob(token='50', bytes=[53, 48], logprob=-2.4936502), TopLogprob(token='6', bytes=[54], logprob=-3.2052915), TopLogprob(token='75', bytes=[55, 53], logprob=-3.2842386), TopLogprob(token='7', bytes=[55], logprob=-3.3316877)])]"
"establish","not_p","high_prior","Danny","Danny loves cake.","Fact: Danny loves cake. Sentence: Christopher asks: Did Timothy establish that Danny didn't eat the last cupcake? Question: Does Christopher believe that Danny didn't eat the last cupcake?","Christopher asks: Did Timothy establish that Danny didn't eat the last cupcake?","Does Christopher believe that Danny didn't eat the last cupcake?","Does Christopher believe that Danny ate the last cupcake?",0.5,-2.6968896e-06,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-2.6968896e-06, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-2.6968896e-06), TopLogprob(token='1', bytes=[49], logprob=-12.900035), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-17.45598), TopLogprob(token='From', bytes=[70, 114, 111, 109], logprob=-17.663057), TopLogprob(token='Based', bytes=[66, 97, 115, 101, 100], logprob=-17.995035)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=0.0, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=0.0), TopLogprob(token=',', bytes=[44], logprob=-17.849785), TopLogprob(token='\n', bytes=[10], logprob=-18.710035), TopLogprob(token='<|end|>', bytes=None, logprob=-19.919386), TopLogprob(token='-', bytes=[45], logprob=-20.300074)]), ChatCompletionTokenLogprob(token='5', bytes=[53], logprob=-0.25590497, top_logprobs=[TopLogprob(token='5', bytes=[53], logprob=-0.25590497), TopLogprob(token='50', bytes=[53, 48], logprob=-2.0438383), TopLogprob(token='6', bytes=[54], logprob=-3.533159), TopLogprob(token='75', bytes=[55, 53], logprob=-3.993284), TopLogprob(token='7', bytes=[55], logprob=-4.1843987)])]"
"hear","not_p","high_prior","Danny","Danny loves cake.","Fact: Danny loves cake. Sentence: Karen asks: Did Stephanie hear that Danny didn't eat the last cupcake? Question: Does Karen believe that Danny didn't eat the last cupcake?","Karen asks: Did Stephanie hear that Danny didn't eat the last cupcake?","Does Karen believe that Danny didn't eat the last cupcake?","Does Karen believe that Danny ate the last cupcake?",0.5,-0.0028578935,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.0028578935, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.0028578935), TopLogprob(token='1', bytes=[49], logprob=-5.859177), TopLogprob(token='Yes', bytes=[89, 101, 115], logprob=-16.04646), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-17.477406), TopLogprob(token='No', bytes=[78, 111], logprob=-17.557987)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=0.0, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=0.0), TopLogprob(token=',', bytes=[44], logprob=-17.399317), TopLogprob(token='<|end|>', bytes=None, logprob=-18.540863), TopLogprob(token='\n', bytes=[10], logprob=-18.641472), TopLogprob(token='-', bytes=[45], logprob=-20.496813)]), ChatCompletionTokenLogprob(token='5', bytes=[53], logprob=-0.27505714, top_logprobs=[TopLogprob(token='5', bytes=[53], logprob=-0.27505714), TopLogprob(token='50', bytes=[53, 48], logprob=-2.0992186), TopLogprob(token='75', bytes=[55, 53], logprob=-3.2875063), TopLogprob(token='7', bytes=[55], logprob=-4.0464787), TopLogprob(token='8', bytes=[56], logprob=-4.1359944)])]"
