verb,embedded_type,prior_type,item,prior,prompt,target,question,alt_question,rating,output_probs,raw_probs
say,p,low_prior,Jayden,Jayden doesn't have a driver's license.,Fact: Jayden doesn't have a driver's license. Sentence: Kenneth asks: Did Deborah say that Jayden rented a car? Question: Does Kenneth believe that Jayden didn't rent a car?,Kenneth asks: Did Deborah say that Jayden rented a car?,Does Kenneth believe that Jayden rented a car?,Does Kenneth believe that Jayden didn't rent a car?,0.85,-0.63198415733,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.033647656, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.033647656), TopLogprob(token='1', bytes=[49], logprob=-3.4086475), TopLogprob(token=' ', bytes=[32], logprob=-13.658648), TopLogprob(token='০', bytes=[224, 167, 166], logprob=-16.096148), TopLogprob(token='Yes', bytes=[89, 101, 115], logprob=-16.533648)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-1.700133e-05, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-1.700133e-05), TopLogprob(token='<|end|>', bytes=None, logprob=-11.000017), TopLogprob(token=',', bytes=[44], logprob=-16.250017), TopLogprob(token=':', bytes=[58], logprob=-17.250017), TopLogprob(token='..', bytes=[46, 46], logprob=-17.250017)]), ChatCompletionTokenLogprob(token='85', bytes=[56, 53], logprob=-0.5983195, top_logprobs=[TopLogprob(token='85', bytes=[56, 53], logprob=-0.5983195), TopLogprob(token='80', bytes=[56, 48], logprob=-1.8483195), TopLogprob(token='75', bytes=[55, 53], logprob=-2.3483195), TopLogprob(token='90', bytes=[57, 48], logprob=-2.4733195), TopLogprob(token='8', bytes=[56], logprob=-3.0983195)])]"
see,p,low_prior,Jayden,Jayden doesn't have a driver's license.,Fact: Jayden doesn't have a driver's license. Sentence: Edward asks: Did Timothy see that Jayden rented a car? Question: Does Edward believe that Jayden didn't rent a car?,Edward asks: Did Timothy see that Jayden rented a car?,Does Edward believe that Jayden rented a car?,Does Edward believe that Jayden didn't rent a car?,0.95,-1.2368266707000002,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.12693146, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.12693146), TopLogprob(token='1', bytes=[49], logprob=-2.1269314), TopLogprob(token=' ', bytes=[32], logprob=-13.251931), TopLogprob(token='Yes', bytes=[89, 101, 115], logprob=-15.001931), TopLogprob(token='-', bytes=[45], logprob=-15.501931)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.0052373107, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.0052373107), TopLogprob(token='<|end|>', bytes=None, logprob=-5.255237), TopLogprob(token='<|end|>', bytes=None, logprob=-13.005238), TopLogprob(token='\n', bytes=[10], logprob=-15.130238), TopLogprob(token='<|end|>', bytes=None, logprob=-15.130238)]), ChatCompletionTokenLogprob(token='95', bytes=[57, 53], logprob=-1.1046579, top_logprobs=[TopLogprob(token='95', bytes=[57, 53], logprob=-1.1046579), TopLogprob(token='9', bytes=[57], logprob=-1.6046579), TopLogprob(token='85', bytes=[56, 53], logprob=-1.7296579), TopLogprob(token='90', bytes=[57, 48], logprob=-1.9796579), TopLogprob(token='8', bytes=[56], logprob=-3.479658)])]"
suggest,p,low_prior,Jayden,Jayden doesn't have a driver's license.,Fact: Jayden doesn't have a driver's license. Sentence: Brian asks: Did Sharon suggest that Jayden rented a car? Question: Does Brian believe that Jayden didn't rent a car?,Brian asks: Did Sharon suggest that Jayden rented a car?,Does Brian believe that Jayden rented a car?,Does Brian believe that Jayden didn't rent a car?,0.85,-0.7897811814,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.12693137, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.12693137), TopLogprob(token='1', bytes=[49], logprob=-2.1269314), TopLogprob(token=' ', bytes=[32], logprob=-13.126931), TopLogprob(token='Yes', bytes=[89, 101, 115], logprob=-15.189431), TopLogprob(token='-', bytes=[45], logprob=-16.126932)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.0024795814, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.0024795814), TopLogprob(token='<|end|>', bytes=None, logprob=-6.0024796), TopLogprob(token='<|end|>', bytes=None, logprob=-13.25248), TopLogprob(token=',', bytes=[44], logprob=-14.25248), TopLogprob(token='\n', bytes=[10], logprob=-15.25248)]), ChatCompletionTokenLogprob(token='85', bytes=[56, 53], logprob=-0.66037023, top_logprobs=[TopLogprob(token='85', bytes=[56, 53], logprob=-0.66037023), TopLogprob(token='90', bytes=[57, 48], logprob=-1.7853702), TopLogprob(token='80', bytes=[56, 48], logprob=-2.4103703), TopLogprob(token='9', bytes=[57], logprob=-2.7853703), TopLogprob(token='95', bytes=[57, 53], logprob=-2.9103703)])]"
think,p,low_prior,Jayden,Jayden doesn't have a driver's license.,Fact: Jayden doesn't have a driver's license. Sentence: Sandra asks: Does Emily think that Jayden rented a car? Question: Does Sandra believe that Jayden didn't rent a car?,Sandra asks: Does Emily think that Jayden rented a car?,Does Sandra believe that Jayden rented a car?,Does Sandra believe that Jayden didn't rent a car?,1,-0.5759631,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-0.5759631, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-0.5759631), TopLogprob(token='0', bytes=[48], logprob=-0.8259631), TopLogprob(token=' ', bytes=[32], logprob=-11.575963), TopLogprob(token='<|end|>', bytes=None, logprob=-12.825963), TopLogprob(token='Given', bytes=[71, 105, 118, 101, 110], logprob=-13.200963)])]"
acknowledge,p,low_prior,Tony,Tony has been sober for 20 years.,Fact: Tony has been sober for 20 years. Sentence: Steven asks: Did Sharon acknowledge that Tony had a drink last night? Question: Does Steven believe that Tony didn't have a drink last night?,Steven asks: Did Sharon acknowledge that Tony had a drink last night?,Does Steven believe that Tony had a drink last night?,Does Steven believe that Tony didn't have a drink last night?,0.20,-1.1470469886399999,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.0046220184, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.0046220184), TopLogprob(token='1', bytes=[49], logprob=-5.379622), TopLogprob(token=' ', bytes=[32], logprob=-14.692122), TopLogprob(token='-', bytes=[45], logprob=-15.379622), TopLogprob(token='۰', bytes=[219, 176], logprob=-16.129622)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.00026217024, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.00026217024), TopLogprob(token='<|end|>', bytes=None, logprob=-8.250262), TopLogprob(token='<|end|>', bytes=None, logprob=-14.875262), TopLogprob(token=',', bytes=[44], logprob=-16.000261), TopLogprob(token='।', bytes=[224, 165, 164], logprob=-17.125261)]), ChatCompletionTokenLogprob(token='20', bytes=[50, 48], logprob=-1.1421628, top_logprobs=[TopLogprob(token='20', bytes=[50, 48], logprob=-1.1421628), TopLogprob(token='10', bytes=[49, 48], logprob=-1.3921628), TopLogprob(token='15', bytes=[49, 53], logprob=-1.8921628), TopLogprob(token='30', bytes=[51, 48], logprob=-2.6421628), TopLogprob(token='2', bytes=[50], logprob=-3.2671628)])]"
admit,p,low_prior,Tony,Tony has been sober for 20 years.,Fact: Tony has been sober for 20 years. Sentence: Brian asks: Did Gary admit that Tony had a drink last night? Question: Does Brian believe that Tony didn't have a drink last night?,Brian asks: Did Gary admit that Tony had a drink last night?,Does Brian believe that Tony had a drink last night?,Does Brian believe that Tony didn't have a drink last night?,0.20,-1.1309980921,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.0028067755, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.0028067755), TopLogprob(token='1', bytes=[49], logprob=-5.8778067), TopLogprob(token=' ', bytes=[32], logprob=-14.377807), TopLogprob(token='Yes', bytes=[89, 101, 115], logprob=-15.127807), TopLogprob(token='Given', bytes=[71, 105, 118, 101, 110], logprob=-16.127808)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.0019310166, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.0019310166), TopLogprob(token='<|end|>', bytes=None, logprob=-6.251931), TopLogprob(token='<|end|>', bytes=None, logprob=-13.376931), TopLogprob(token='<|end|>', bytes=None, logprob=-15.751931), TopLogprob(token='\n', bytes=[10], logprob=-16.00193)]), ChatCompletionTokenLogprob(token='20', bytes=[50, 48], logprob=-1.1262603, top_logprobs=[TopLogprob(token='20', bytes=[50, 48], logprob=-1.1262603), TopLogprob(token='2', bytes=[50], logprob=-1.8762603), TopLogprob(token='30', bytes=[51, 48], logprob=-1.8762603), TopLogprob(token='10', bytes=[49, 48], logprob=-2.2512603), TopLogprob(token='15', bytes=[49, 53], logprob=-2.5012603)])]"
announce,p,low_prior,Tony,Tony has been sober for 20 years.,Fact: Tony has been sober for 20 years. Sentence: Betty asks: Did Nicholas announce that Tony had a drink last night? Question: Does Betty believe that Tony didn't have a drink last night?,Betty asks: Did Nicholas announce that Tony had a drink last night?,Does Betty believe that Tony had a drink last night?,Does Betty believe that Tony didn't have a drink last night?,0.20,-1.33844018651,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.0067183324, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.0067183324), TopLogprob(token='1', bytes=[49], logprob=-5.006718), TopLogprob(token=' ', bytes=[32], logprob=-13.881719), TopLogprob(token='Rating', bytes=[82, 97, 116, 105, 110, 103], logprob=-14.881719), TopLogprob(token='Given', bytes=[71, 105, 118, 101, 110], logprob=-15.381719)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.00012475411, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.00012475411), TopLogprob(token='<|end|>', bytes=None, logprob=-9.000125), TopLogprob(token=',', bytes=[44], logprob=-14.750125), TopLogprob(token='<|end|>', bytes=None, logprob=-15.375125), TopLogprob(token='।', bytes=[224, 165, 164], logprob=-16.750124)]), ChatCompletionTokenLogprob(token='20', bytes=[50, 48], logprob=-1.3315971, top_logprobs=[TopLogprob(token='20', bytes=[50, 48], logprob=-1.3315971), TopLogprob(token='30', bytes=[51, 48], logprob=-2.206597), TopLogprob(token='10', bytes=[49, 48], logprob=-2.331597), TopLogprob(token='80', bytes=[56, 48], logprob=-2.581597), TopLogprob(token='2', bytes=[50], logprob=-2.706597)])]"
annoyed,p,low_prior,Tony,Tony has been sober for 20 years.,Fact: Tony has been sober for 20 years. Sentence: Ashley asks: Is Deborah annoyed that Tony had a drink last night? Question: Does Ashley believe that Tony didn't have a drink last night?,Ashley asks: Is Deborah annoyed that Tony had a drink last night?,Does Ashley believe that Tony had a drink last night?,Does Ashley believe that Tony didn't have a drink last night?,0.10,-1.119173088656,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-4.0603656e-05, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-4.0603656e-05), TopLogprob(token='1', bytes=[49], logprob=-10.125041), TopLogprob(token=' ', bytes=[32], logprob=-16.12504), TopLogprob(token='০', bytes=[224, 167, 166], logprob=-16.50004), TopLogprob(token='<|end|>', bytes=None, logprob=-16.75004)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.029769585, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.029769585), TopLogprob(token='<|end|>', bytes=None, logprob=-3.5297697), TopLogprob(token='<|end|>', bytes=None, logprob=-11.02977), TopLogprob(token='<|end|>', bytes=None, logprob=-14.02977), TopLogprob(token=' \n\n', bytes=[32, 10, 10], logprob=-14.77977)]), ChatCompletionTokenLogprob(token='10', bytes=[49, 48], logprob=-1.0893629, top_logprobs=[TopLogprob(token='10', bytes=[49, 48], logprob=-1.0893629), TopLogprob(token='05', bytes=[48, 53], logprob=-1.5893629), TopLogprob(token='02', bytes=[48, 50], logprob=-2.4643629), TopLogprob(token='15', bytes=[49, 53], logprob=-2.5893629), TopLogprob(token='1', bytes=[49], logprob=-2.5893629)])]"
right,p,low_prior,Tony,Tony has been sober for 20 years.,Fact: Tony has been sober for 20 years. Sentence: Donna asks: Is Sharon right that Tony had a drink last night? Question: Does Donna believe that Tony didn't have a drink last night?,Donna asks: Is Sharon right that Tony had a drink last night?,Does Donna believe that Tony had a drink last night?,Does Donna believe that Tony didn't have a drink last night?,0.20,-1.16251671143,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.0031792598, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.0031792598), TopLogprob(token='1', bytes=[49], logprob=-5.753179), TopLogprob(token=' ', bytes=[32], logprob=-14.37818), TopLogprob(token='-', bytes=[45], logprob=-16.19068), TopLogprob(token='###', bytes=[35, 35, 35], logprob=-16.50318)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.00020485163, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.00020485163), TopLogprob(token='<|end|>', bytes=None, logprob=-8.500205), TopLogprob(token='<|end|>', bytes=None, logprob=-14.500205), TopLogprob(token=',', bytes=[44], logprob=-15.250205), TopLogprob(token='।', bytes=[224, 165, 164], logprob=-17.000204)]), ChatCompletionTokenLogprob(token='20', bytes=[50, 48], logprob=-1.1591326, top_logprobs=[TopLogprob(token='20', bytes=[50, 48], logprob=-1.1591326), TopLogprob(token='30', bytes=[51, 48], logprob=-1.5341326), TopLogprob(token='15', bytes=[49, 53], logprob=-2.2841325), TopLogprob(token='25', bytes=[50, 53], logprob=-2.4091325), TopLogprob(token='10', bytes=[49, 48], logprob=-2.5341325)])]"
confess,p,low_prior,Tony,Tony has been sober for 20 years.,Fact: Tony has been sober for 20 years. Sentence: Kevin asks: Did Jonathan confess that Tony had a drink last night? Question: Does Kevin believe that Tony didn't have a drink last night?,Kevin asks: Did Jonathan confess that Tony had a drink last night?,Does Kevin believe that Tony had a drink last night?,Does Kevin believe that Tony didn't have a drink last night?,0.20,-1.1160297141,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.0013280952, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.0013280952), TopLogprob(token='1', bytes=[49], logprob=-6.626328), TopLogprob(token=' ', bytes=[32], logprob=-15.063828), TopLogprob(token='Yes', bytes=[89, 101, 115], logprob=-15.126328), TopLogprob(token='Given', bytes=[71, 105, 118, 101, 110], logprob=-15.251328)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.0004322189, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.0004322189), TopLogprob(token='<|end|>', bytes=None, logprob=-7.750432), TopLogprob(token='<|end|>', bytes=None, logprob=-14.375432), TopLogprob(token=',', bytes=[44], logprob=-14.500432), TopLogprob(token='।', bytes=[224, 165, 164], logprob=-16.875433)]), ChatCompletionTokenLogprob(token='20', bytes=[50, 48], logprob=-1.1142694, top_logprobs=[TopLogprob(token='20', bytes=[50, 48], logprob=-1.1142694), TopLogprob(token='30', bytes=[51, 48], logprob=-1.6142694), TopLogprob(token='2', bytes=[50], logprob=-2.1142693), TopLogprob(token='10', bytes=[49, 48], logprob=-2.4892693), TopLogprob(token='25', bytes=[50, 53], logprob=-2.7392693)])]"
confirm,p,low_prior,Tony,Tony has been sober for 20 years.,Fact: Tony has been sober for 20 years. Sentence: Kenneth asks: Did Jonathan confirm that Tony had a drink last night? Question: Does Kenneth believe that Tony didn't have a drink last night?,Kenneth asks: Did Jonathan confirm that Tony had a drink last night?,Does Kenneth believe that Tony had a drink last night?,Does Kenneth believe that Tony didn't have a drink last night?,0.20,-0.50237120214,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.00014227704, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.00014227704), TopLogprob(token='1', bytes=[49], logprob=-8.875142), TopLogprob(token=' ', bytes=[32], logprob=-14.000142), TopLogprob(token='০', bytes=[224, 167, 166], logprob=-15.625142), TopLogprob(token='-', bytes=[45], logprob=-15.750142)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.0019312551, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.0019312551), TopLogprob(token='<|end|>', bytes=None, logprob=-6.251931), TopLogprob(token='<|end|>', bytes=None, logprob=-13.376931), TopLogprob(token=',', bytes=[44], logprob=-15.001931), TopLogprob(token='<|end|>', bytes=None, logprob=-15.626931)]), ChatCompletionTokenLogprob(token='20', bytes=[50, 48], logprob=-0.50029767, top_logprobs=[TopLogprob(token='20', bytes=[50, 48], logprob=-0.50029767), TopLogprob(token='30', bytes=[51, 48], logprob=-1.8752977), TopLogprob(token='10', bytes=[49, 48], logprob=-2.3752975), TopLogprob(token='2', bytes=[50], logprob=-2.5002975), TopLogprob(token='25', bytes=[50, 53], logprob=-3.7502975)])]"
demonstrate,p,low_prior,Tony,Tony has been sober for 20 years.,Fact: Tony has been sober for 20 years. Sentence: Karen asks: Did Deborah demonstrate that Tony had a drink last night? Question: Does Karen believe that Tony didn't have a drink last night?,Karen asks: Did Deborah demonstrate that Tony had a drink last night?,Does Karen believe that Tony had a drink last night?,Does Karen believe that Tony didn't have a drink last night?,0.85,-0.95282906288,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.023247924, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.023247924), TopLogprob(token='1', bytes=[49], logprob=-3.773248), TopLogprob(token=' ', bytes=[32], logprob=-13.648248), TopLogprob(token='Yes', bytes=[89, 101, 115], logprob=-15.273248), TopLogprob(token='-', bytes=[45], logprob=-15.773248)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.00012403888, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.00012403888), TopLogprob(token='<|end|>', bytes=None, logprob=-9.000124), TopLogprob(token=',', bytes=[44], logprob=-14.750124), TopLogprob(token='<|end|>', bytes=None, logprob=-15.625124), TopLogprob(token=':', bytes=[58], logprob=-17.250124)]), ChatCompletionTokenLogprob(token='85', bytes=[56, 53], logprob=-0.9294571, top_logprobs=[TopLogprob(token='85', bytes=[56, 53], logprob=-0.9294571), TopLogprob(token='90', bytes=[57, 48], logprob=-1.8044572), TopLogprob(token='80', bytes=[56, 48], logprob=-1.9294572), TopLogprob(token='95', bytes=[57, 53], logprob=-2.6794572), TopLogprob(token='8', bytes=[56], logprob=-2.8044572)])]"
discover,p,low_prior,Tony,Tony has been sober for 20 years.,Fact: Tony has been sober for 20 years. Sentence: Nancy asks: Did Jacob discover that Tony had a drink last night? Question: Does Nancy believe that Tony didn't have a drink last night?,Nancy asks: Did Jacob discover that Tony had a drink last night?,Does Nancy believe that Tony had a drink last night?,Does Nancy believe that Tony didn't have a drink last night?,0.85,-1.7186808016300001,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.04859055, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.04859055), TopLogprob(token='1', bytes=[49], logprob=-3.0485907), TopLogprob(token='Yes', bytes=[89, 101, 115], logprob=-13.923591), TopLogprob(token=' ', bytes=[32], logprob=-14.673591), TopLogprob(token='Given', bytes=[71, 105, 118, 101, 110], logprob=-15.548591)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.00020485163, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.00020485163), TopLogprob(token='<|end|>', bytes=None, logprob=-8.500205), TopLogprob(token='<|end|>', bytes=None, logprob=-14.750205), TopLogprob(token=',', bytes=[44], logprob=-14.750205), TopLogprob(token='।', bytes=[224, 165, 164], logprob=-16.500204)]), ChatCompletionTokenLogprob(token='85', bytes=[56, 53], logprob=-1.6698854, top_logprobs=[TopLogprob(token='85', bytes=[56, 53], logprob=-1.6698854), TopLogprob(token='90', bytes=[57, 48], logprob=-1.9198854), TopLogprob(token='80', bytes=[56, 48], logprob=-2.0448854), TopLogprob(token='20', bytes=[50, 48], logprob=-2.1698854), TopLogprob(token='95', bytes=[57, 53], logprob=-2.6698854)])]"
establish,p,low_prior,Tony,Tony has been sober for 20 years.,Fact: Tony has been sober for 20 years. Sentence: Dorothy asks: Did Carol establish that Tony had a drink last night? Question: Does Dorothy believe that Tony didn't have a drink last night?,Dorothy asks: Did Carol establish that Tony had a drink last night?,Does Dorothy believe that Tony had a drink last night?,Does Dorothy believe that Tony didn't have a drink last night?,0.20,-1.5452735645,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.011049471, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.011049471), TopLogprob(token='1', bytes=[49], logprob=-4.5110493), TopLogprob(token=' ', bytes=[32], logprob=-14.886049), TopLogprob(token='Yes', bytes=[89, 101, 115], logprob=-15.761049), TopLogprob(token='Given', bytes=[71, 105, 118, 101, 110], logprob=-16.19855)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.0007121935, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.0007121935), TopLogprob(token='<|end|>', bytes=None, logprob=-7.2507124), TopLogprob(token=',', bytes=[44], logprob=-14.500712), TopLogprob(token='<|end|>', bytes=None, logprob=-14.500712), TopLogprob(token='।', bytes=[224, 165, 164], logprob=-16.125711)]), ChatCompletionTokenLogprob(token='20', bytes=[50, 48], logprob=-1.5335119, top_logprobs=[TopLogprob(token='20', bytes=[50, 48], logprob=-1.5335119), TopLogprob(token='30', bytes=[51, 48], logprob=-1.9085119), TopLogprob(token='80', bytes=[56, 48], logprob=-1.9085119), TopLogprob(token='85', bytes=[56, 53], logprob=-2.6585119), TopLogprob(token='70', bytes=[55, 48], logprob=-2.9085119)])]"
hear,p,low_prior,Tony,Tony has been sober for 20 years.,Fact: Tony has been sober for 20 years. Sentence: Paul asks: Did Timothy hear that Tony had a drink last night? Question: Does Paul believe that Tony didn't have a drink last night?,Paul asks: Did Timothy hear that Tony had a drink last night?,Does Paul believe that Tony had a drink last night?,Does Paul believe that Tony didn't have a drink last night?,0.20,-1.4515205678229999,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.0052390876, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.0052390876), TopLogprob(token='1', bytes=[49], logprob=-5.255239), TopLogprob(token=' ', bytes=[32], logprob=-13.7552395), TopLogprob(token='Yes', bytes=[89, 101, 115], logprob=-13.8802395), TopLogprob(token='Given', bytes=[71, 105, 118, 101, 110], logprob=-14.2552395)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-5.9080223e-05, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-5.9080223e-05), TopLogprob(token='<|end|>', bytes=None, logprob=-9.750059), TopLogprob(token=',', bytes=[44], logprob=-15.000059), TopLogprob(token='<|end|>', bytes=None, logprob=-15.375059), TopLogprob(token=':', bytes=[58], logprob=-16.75006)]), ChatCompletionTokenLogprob(token='20', bytes=[50, 48], logprob=-1.4462224, top_logprobs=[TopLogprob(token='20', bytes=[50, 48], logprob=-1.4462224), TopLogprob(token='80', bytes=[56, 48], logprob=-2.0712223), TopLogprob(token='30', bytes=[51, 48], logprob=-2.1962223), TopLogprob(token='85', bytes=[56, 53], logprob=-2.5712223), TopLogprob(token='90', bytes=[57, 48], logprob=-2.6962223)])]"
inform,p,low_prior,Tony,Tony has been sober for 20 years.,Fact: Tony has been sober for 20 years. Sentence: Larry asks: Did Jonathan inform Jane that Tony had a drink last night? Question: Does Larry believe that Tony didn't have a drink last night?,Larry asks: Did Jonathan inform Jane that Tony had a drink last night?,Does Larry believe that Tony had a drink last night?,Does Larry believe that Tony didn't have a drink last night?,0.20,-1.3600770399000002,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.00523553, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.00523553), TopLogprob(token='1', bytes=[49], logprob=-5.2552357), TopLogprob(token=' ', bytes=[32], logprob=-14.630236), TopLogprob(token='Yes', bytes=[89, 101, 115], logprob=-15.505236), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-16.255236)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.0011720099, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.0011720099), TopLogprob(token='<|end|>', bytes=None, logprob=-6.751172), TopLogprob(token='<|end|>', bytes=None, logprob=-13.626172), TopLogprob(token='<|end|>', bytes=None, logprob=-16.376171), TopLogprob(token=',', bytes=[44], logprob=-16.501171)]), ChatCompletionTokenLogprob(token='20', bytes=[50, 48], logprob=-1.3536695, top_logprobs=[TopLogprob(token='20', bytes=[50, 48], logprob=-1.3536695), TopLogprob(token='10', bytes=[49, 48], logprob=-1.4786695), TopLogprob(token='2', bytes=[50], logprob=-1.8536695), TopLogprob(token='15', bytes=[49, 53], logprob=-2.4786696), TopLogprob(token='1', bytes=[49], logprob=-2.7286696)])]"
know,p,low_prior,Tony,Tony has been sober for 20 years.,Fact: Tony has been sober for 20 years. Sentence: Donna asks: Does Jonathan know that Tony had a drink last night? Question: Does Donna believe that Tony didn't have a drink last night?,Donna asks: Does Jonathan know that Tony had a drink last night?,Does Donna believe that Tony had a drink last night?,Does Donna believe that Tony didn't have a drink last night?,0.10,-1.5784544856129998,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-5.2285613e-05, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-5.2285613e-05), TopLogprob(token='1', bytes=[49], logprob=-9.875052), TopLogprob(token=' ', bytes=[32], logprob=-15.000052), TopLogprob(token='০', bytes=[224, 167, 166], logprob=-16.000051), TopLogprob(token='<|end|>', bytes=None, logprob=-16.625051)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.0486237, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.0486237), TopLogprob(token='<|end|>', bytes=None, logprob=-3.0486238), TopLogprob(token='<|end|>', bytes=None, logprob=-10.298624), TopLogprob(token='<|end|>', bytes=None, logprob=-14.048624), TopLogprob(token='\n', bytes=[10], logprob=-14.673624)]), ChatCompletionTokenLogprob(token='10', bytes=[49, 48], logprob=-1.5297785, top_logprobs=[TopLogprob(token='10', bytes=[49, 48], logprob=-1.5297785), TopLogprob(token='02', bytes=[48, 50], logprob=-1.9047785), TopLogprob(token='05', bytes=[48, 53], logprob=-2.0297785), TopLogprob(token='01', bytes=[48, 49], logprob=-2.2797785), TopLogprob(token='1', bytes=[49], logprob=-3.0297785)])]"
